scope,u_start_px,u_end_px,v_start_px,v_end_px,lambda_start_mm,lambda_end_mm,point_count,unique_frame_count,frame_ids,frame_median_residual_mean_mm,frame_median_residual_std_mm,frame_median_residual_range_mm,between_frame_variance_mm2,within_frame_variance_mm2,between_fraction,contains_frame027,frame_median_residuals
all30,2016,2048,1710,1740,690.0,695.0,26,3,011;030;033,-0.03986902344634776,0.023575574146558927,0.04626318337864177,0.00031964030589458917,0.0005510510184495023,0.36711093467639677,False,011:-0.0603714732;030:-0.0141082898;033:-0.0451273074
all30,2016,2048,1740,1770,690.0,695.0,69,4,011;027;030;033,0.12078240030866993,0.31293266781349866,0.6497519236343692,0.073156845276435,0.00034981953820275083,0.9952409820376847,True,011:-0.0407995657;027:0.588849994;030:-0.00401889762;033:-0.0609019296
all30,2016,2048,1770,1800,690.0,695.0,60,4,011;027;030;033,0.13457749438637734,0.30859876332591035,0.6389304375350093,0.07131642090098331,0.00015147550486544923,0.9978805098165299,True,011:-0.0174473728;027:0.596703288;030:0.00128121229;033:-0.0422271497
all30,2016,2048,1800,1830,685.0,690.0,29,2,010;030,-0.030815193302288435,0.04556496830254939,0.06443859614256553,0.001631049130026366,0.0006923537379084715,0.7020087443879797,False,010:-0.0630344914;030:0.00140410477
all30,2016,2048,1800,1830,690.0,695.0,26,3,011;030;033,-0.03207718500531579,0.04189813263190574,0.08369918692329748,0.0008824211737000039,0.0007842851290710143,0.5294401132538562,False,011:-0.0727627273;030:0.0109364596;033:-0.0344052873
all30,2016,2048,1830,1860,685.0,690.0,39,2,010;030,-0.021730869221499916,0.06611197062230777,0.09349644548927927,0.0017061579342013689,0.00047513265652366146,0.7821781937060783,False,010:-0.068479092;030:0.0250173535
all30,2016,2048,1830,1860,690.0,695.0,22,2,011;033,-0.025344953199407882,0.009025474768039322,0.012763948823817373,1.0984013097748851e-05,0.0004760362345196245,0.022553503989793916,False,011:-0.0317269276;033:-0.0189629788
all30,2016,2048,1860,1890,685.0,690.0,38,2,010;030,-0.024651117945893475,0.06994722406771135,0.09892031292690717,0.0022290871940808376,0.00040824645158424723,0.8452048521599567,False,010:-0.0741112744;030:0.0248090385
all30,2016,2048,1860,1890,690.0,695.0,21,2,011;033,-0.019624656899935644,0.021414200416085587,0.03028425265580381,0.0002458655478278016,5.362505103471964e-05,0.8209457951655578,False,011:-0.0347667832;033:-0.00448253057
all30,2016,2048,1890,1920,685.0,690.0,27,2,010;030,-0.04686390993182954,0.07448630209213808,0.10533953862972112,0.0026590933126452707,0.00027721738666098195,0.9055899000311927,False,010:-0.0995336792;030:0.00580585938
all30,2016,2048,1950,1980,685.0,690.0,17,2,030;035,-0.027498970330668726,0.0851355558838239,0.12039985777107631,0.0033641187998892587,0.00044863733379245623,0.8823325389659165,False,030:0.0327009586;035:-0.0876988992
all30,2016,2048,1980,2010,685.0,690.0,20,2,030;035,-0.0278726777548286,0.08178056286789347,0.11565518114628048,0.0044963715066899945,0.0003408192929695095,0.9295418958885185,False,030:0.0299549128;035:-0.0857002683
all30,2016,2048,2010,2040,685.0,690.0,23,2,030;035,-0.026759150834209322,0.09121838375832977,0.12900227544878362,0.0033431265563850583,0.0005999724627672614,0.8478424052114617,False,030:0.0377419869;035:-0.0912602886
all30,2016,2048,2040,2070,685.0,690.0,25,2,030;035,-0.039951792084309545,0.06715804913086128,0.09497582390338266,0.0022035248520194087,0.00013551307632141677,0.9420646092654248,False,030:0.00753611987;035:-0.087439704
all30,2016,2048,2070,2100,685.0,690.0,44,3,025;030;035,-0.016954013654867595,0.06405292121066276,0.1276718798201273,0.0029447595413612296,9.352565910333693e-05,0.9692176168685426,False,025:0.0438405729;030:-0.0108713069;035:-0.083831307
all30,2016,2048,2100,2130,685.0,690.0,39,3,025;030;035,-0.02014609998044155,0.07465716732444623,0.14807287624279297,0.003436087220737864,0.00015934792578754694,0.9556804894835778,False,025:0.0483436135;030:-0.00905265067;035:-0.0997292628
all30,2016,2048,2130,2160,685.0,690.0,51,4,003;025;030;035,0.012496488936548644,0.08684095104692206,0.20319060886561147,0.005476713730186058,0.0001914979011322462,0.9662154637850549,False,003:0.115042093;025:0.0429884243;030:-0.0198960458;035:-0.0881485158
all30,2016,2048,2160,2190,685.0,690.0,59,4,003;025;030;035,0.0038244024775764274,0.0830845066149472,0.1877156087634262,0.00500270262776299,0.0003052244915108689,0.9424964803298533,False,003:0.0929371811;025:0.0473022938;030:-0.0301634374;035:-0.0947784276
all30,2016,2048,2190,2220,685.0,690.0,51,4,003;025;030;035,0.0057930768560936485,0.08438984932186165,0.18423147116641303,0.0053036216870224005,5.3220226550185935e-05,0.9900649996007269,False,003:0.089366861;025:0.0596255504;030:-0.0309554938;035:-0.0948646102
all30,2016,2048,2190,2220,690.0,695.0,26,3,025;033;035,-0.015094269861511597,0.06488953482244612,0.12761922039834417,0.0030303811381275155,0.00011136840479294551,0.964552105993331,False,025:0.0555218415;033:-0.0287072723;035:-0.0720973789
all30,2016,2048,2220,2250,685.0,690.0,44,2,003;030,0.028536709696226126,0.0752695703669878,0.10644724724699017,0.0029038054706096795,9.787535840546571e-05,0.9673931493783838,False,003:0.0817603333;030:-0.0246869139
all30,2016,2048,2220,2250,690.0,695.0,36,3,025;033;035,-0.010139895420517556,0.07303777777052134,0.14318572236697946,0.0032524504882479655,0.0003654065058427992,0.8989991847550535,False,025:0.0697992066;033:-0.0268323771;035:-0.0733865157
all30,2016,2048,2250,2280,685.0,690.0,44,2,003;030,0.03582732043270198,0.09066140649657908,0.12821459065128238,0.00390786978496797,0.00021199924716568065,0.9485422362914562,False,003:0.0999346158;030:-0.0282799749
all30,2016,2048,2250,2280,690.0,695.0,25,3,025;033;035,-0.0202504588801465,0.06739838424653923,0.1346649737153598,0.003128072101771838,0.00010157260411315064,0.9685499138874107,False,025:0.0488023392;033:-0.0236910814;035:-0.0858626345
all30,2016,2048,2280,2310,685.0,690.0,38,2,003;030,0.033465859047908,0.08050720667980153,0.11385438355534916,0.0033574903321273177,0.0001280097312326679,0.9632736396770374,False,003:0.0903930508;030:-0.0234613327
all30,2016,2048,2280,2310,690.0,695.0,22,4,003;025;033;035,0.010937436235323617,0.0929941878277346,0.22217526635193963,0.006175705233045205,0.00044863860053507535,0.9322742581294127,False,003:0.119589367;025:0.0382639182;033:-0.0115176414;035:-0.102585899
all30,2016,2048,2310,2340,690.0,695.0,19,3,003;033;035,0.015282711517196882,0.08022510993896381,0.15982387149705346,0.003960609922233302,0.00022296118024841446,0.9467055358241306,False,003:0.0992832815;033:0.00710544305;035:-0.06054059
all30,2016,2048,2340,2370,690.0,695.0,10,3,003;033;035,0.039815162032482476,0.0868682599150044,0.1732339499947102,0.004771386552501016,0.00034883777108031115,0.9318706078025274,False,003:0.130244145;033:0.0321911453;035:-0.0429898046
all30,2016,2048,2370,2400,690.0,695.0,25,3,003;033;035,0.04124432929811898,0.08735321243700983,0.17458624184160954,0.005368444579446245,0.00016555789163124091,0.9700835168584581,False,003:0.130407812;033:0.0375036051;035:-0.0441784295
all30,2016,2048,2400,2430,690.0,695.0,23,2,033;035,0.0006912677370110032,0.0444841490758531,0.06291008693369804,0.001125723878367947,0.000497286524829242,0.6936023799664927,False,033:0.0321463112;035:-0.0307637757
all30,2016,2048,2430,2460,690.0,695.0,12,2,003;033,0.1039988476589997,0.1296401595501728,0.18333887186406628,0.00876819618445079,0.0001221830001129818,0.9862567166623076,False,003:0.195668284;033:0.0123294117
all30,2048,2080,270,300,690.0,695.0,14,2,015;030,0.1705025880809785,0.03067157689526274,0.043376160024649835,0.00032347906429341933,0.0004158477250571227,0.4375319127521105,False,015:0.192190668;030:0.148814508
all30,2048,2080,300,330,690.0,695.0,15,2,015;030,0.163165923592544,0.005241691853093206,0.007412871708424973,1.2680375546401716e-05,0.0005879557161713682,0.021111577744415726,False,015:0.166872359;030:0.159459488
all30,2048,2080,330,360,690.0,695.0,19,2,015;030,0.16256381263693243,0.006749164259120722,0.009544759629932287,1.5895711022351127e-05,0.0002485560708059124,0.06010816381140473,False,015:0.167336192;030:0.157791433
all30,2048,2080,360,390,690.0,695.0,14,2,015;030,0.12421591312698865,0.0123858069679746,0.017516176195044864,3.950560039919597e-08,0.0004175193931269275,9.461084536721566e-05,False,015:0.132974001;030:0.115457825
all30,2048,2080,390,420,690.0,695.0,21,3,015;017;030,0.11567897620617866,0.015774369614902004,0.03077748555483595,0.0001059254755889197,0.0003426087687815802,0.23615917160925343,False,015:0.129066275;017:0.0982887896;030:0.119681864
all30,2048,2080,420,450,690.0,695.0,13,2,015;030,0.07917824056315226,0.003979509193165121,0.005627875872562527,1.4823975823163736e-05,0.00091891629301069,0.01587590930578304,False,015:0.0819921785;030:0.0763643026
all30,2048,2080,450,480,690.0,695.0,49,2,015;030,0.06401118389237581,0.0034667863587339504,0.004902776286371591,5.934374876151312e-06,0.00012489232890476964,0.04536057780748542,False,015:0.066462572;030:0.0615597957
all30,2048,2080,480,510,690.0,695.0,27,2,015;030,0.04348722540700578,0.02337631267195996,0.03305909841895982,0.00024396302323926003,0.00010931310941536559,0.6905731825301834,False,015:0.0600167746;030:0.0269576762
all30,2048,2080,690,720,690.0,695.0,17,2,016;030,-0.03922195008436802,0.056620819642790664,0.0800739310515155,0.0019394702673333904,0.0002657349335774947,0.8794965051471265,False,016:0.000815015441;030:-0.0792589156
all30,2048,2080,720,750,690.0,695.0,6,2,016;030,-0.06266847221388616,0.07062456082677476,0.09987821175786848,0.002336375377783976,0.00027583733111314506,0.8944047204985831,False,016:-0.0127293663;030:-0.112607578
all30,2048,2080,750,780,690.0,695.0,9,2,016;030,-0.0657089005085254,0.06075799296112841,0.08592477766819684,0.0019444004397732306,0.0003482951929593023,0.8480848534856809,False,016:-0.0227465117;030:-0.108671289
all30,2048,2080,780,810,690.0,695.0,6,2,016;030,-0.04508112756371929,0.03668138501749275,0.051875312178367494,0.000970884571377852,0.0002572708507164567,0.7905225624638401,False,016:-0.0191434715;030:-0.0710187837
all30,2048,2080,810,840,690.0,695.0,9,2,016;030,-0.05617450592825435,0.05996662954608216,0.08480562079387255,0.00224516106049736,0.001257698808510877,0.6409508642813712,False,016:-0.0137716955;030:-0.0985773163
all30,2048,2080,840,870,690.0,695.0,8,2,016;030,-0.0956471949472757,0.03294082952178765,0.046585367865532135,0.00039035499682727874,0.0002900637078370703,0.5736982157476713,False,016:-0.072354511;030:-0.118939879
all30,2048,2080,1080,1110,690.0,695.0,8,2,001;030,-0.004576127651432671,0.03517852110798201,0.049749941655136354,0.0004694470190132056,0.0009501863462341133,0.3306818721687495,False,001:0.0202988432;030:-0.0294510985
all30,2048,2080,1080,1110,695.0,700.0,6,2,001;031,0.04372753567969312,0.058880026262881684,0.0832689316938513,0.0023759971039934826,0.0007865523358172412,0.751291687043376,False,001:0.0853620015;031:0.00209306983
all30,2048,2080,1170,1200,690.0,695.0,6,2,030;031,0.02446516372719998,0.012746428184195501,0.01802617160990394,7.443831232304891e-05,0.0004201206299950037,0.15051454124790117,False,030:0.0334782495;031:0.0154520779
all30,2048,2080,1200,1230,690.0,695.0,12,2,030;031,0.034077147126595264,0.029550324274848064,0.04179046936201303,0.000604247763932657,0.00037999711400932176,0.6139201508430684,False,030:0.0131819124;031:0.0549723818
all30,2048,2080,1230,1260,690.0,695.0,17,2,030;031,0.0401871761107202,0.010185844937975965,0.014404960055514948,4.496527536021864e-05,0.0001440783785811957,0.23785657134067895,False,030:0.0329846961;031:0.0473896561
all30,2048,2080,2160,2190,700.0,705.0,31,2,006;012,-0.006219410548112592,0.0424277841763964,0.060001947803698386,0.0007467255839569331,0.00020814171104587426,0.782020274298679,False,006:-0.0362203844;012:0.0237815634
all30,2048,2080,2190,2220,700.0,705.0,37,2,006;012,-0.024031014223254488,0.0715609820793891,0.10120251139341008,0.004297455170490624,0.0025332822739433406,0.6291348782542375,False,006:-0.0746322699;012:0.0265702415
all30,2048,2080,2220,2250,700.0,705.0,38,2,006;012,-0.06617182965158008,0.1224680405067214,0.17319596384186298,0.008280126302772146,0.004382288340872853,0.6539136914875686,False,006:-0.152769812;012:0.0204261523
all30,2048,2080,2250,2280,700.0,705.0,34,2,006;012,2.448365623308746e-05,0.08637475261371792,0.12215234659294083,0.0036718904787384292,0.0006538850184212898,0.8488398163865353,False,006:-0.0610516896;012:0.061100657
all30,2048,2080,2280,2310,700.0,705.0,37,2,006;012,-0.009141724654796235,0.07555061491038843,0.10684470425189829,0.002590760692303499,0.00024100479795488257,0.914892388234842,False,006:-0.0625640768;012:0.0442806275
all30,2048,2080,2310,2340,700.0,705.0,18,2,006;012,0.0020802270595936534,0.046306209462481096,0.06548686944393012,0.0011928645682643612,0.0008259983895077137,0.5908596042500834,False,006:-0.0306632077;012:0.0348236618
all30,2048,2080,2460,2490,695.0,700.0,20,2,003;035,0.06448808142104667,0.14435294701656665,0.20414589543935335,0.010546967256949114,0.000617972072838666,0.9446506555400681,False,003:0.166561029;035:-0.0375848663
all30,2048,2080,2490,2520,695.0,700.0,18,2,003;035,0.043902764646304604,0.12527660973062316,0.17716788052916854,0.007806181974186847,8.601514195211956e-05,0.9891012425708141,False,003:0.132486705;035:-0.0446811756
all30,2080,2112,300,330,700.0,705.0,13,2,007;018,0.10868517430273528,0.08900126604283162,0.1258667975061485,0.003981020199364793,0.0003558389758912262,0.9179500736566527,False,007:0.171618573;018:0.0457517755
all30,2080,2112,330,360,700.0,705.0,30,2,007;018,0.0922314910127966,0.07892956203720199,0.11162325710517962,0.0036024308871825134,0.0009479300913060656,0.7916802434384174,False,007:0.14804312;018:0.0364198625
all30,2080,2112,360,390,700.0,705.0,49,3,007;009;018,0.09813450057011626,0.0752325833935887,0.1365250777018332,0.003718657440462105,0.0003383711225537346,0.9165963174037398,False,007:0.134652394;009:0.148138093;018:0.0116130151
all30,2080,2112,390,420,700.0,705.0,56,3,007;009;018,0.08497114412237276,0.0763553303231951,0.1402866037527133,0.003948426293450388,0.0007709674541335534,0.836638454986248,False,007:0.137697465;009:0.119805106;018:-0.00258913865
all30,2080,2112,420,450,700.0,705.0,53,3,007;009;018,0.038876257664242075,0.06291563876200847,0.11333459773481991,0.002521593737715168,0.0006371221805183464,0.7982970938156884,False,007:0.0704398409;009:0.0797617649;018:-0.0335728328
all30,2080,2112,450,480,700.0,705.0,52,3,007;009;018,0.024861952897746658,0.08226313678577449,0.15208254870157134,0.0043925777805640205,0.0004107568693343489,0.9144850610516925,False,007:0.0611009424;009:0.0827837325;018:-0.0692988162
all30,2080,2112,480,510,700.0,705.0,48,3,007;009;018,0.031089679029984534,0.03542398827309467,0.06392542170311799,0.0016524179907428192,0.0010826158489368745,0.6041672928391767,False,007:0.0542349061;009:0.0487246466;018:-0.00969051559
all30,2080,2112,510,540,700.0,705.0,66,4,007;009;016;018,0.01658098463192914,0.07273375680623145,0.16541691154543514,0.0034112997396718594,0.001081502952119671,0.7592810042391567,False,007:0.0451281775;009:0.0341777502;016:0.0762174612;018:-0.0891994503
all30,2080,2112,540,570,700.0,705.0,64,3,007;009;018,-0.018667745344278803,0.06349690416569688,0.11710183358042059,0.002795574504278586,0.00023502001436844465,0.9224508548001445,False,007:0.00970235586;009:0.0256981208;018:-0.0914037127
all30,2080,2112,570,600,700.0,705.0,55,3,007;009;018,-0.038154052452038435,0.06638516688829421,0.12380085422569209,0.0029218207558867355,0.00021354569658670278,0.9318913116461267,False,007:-0.0104574219;009:0.00989805941;018:-0.113902795
all30,2080,2112,600,630,700.0,705.0,46,3,007;009;018,-0.04046440552499083,0.07228225243977927,0.12743131663904705,0.0032819656841237554,0.0003867711822767779,0.8945764724041803,False,007:-0.00105139747;009:0.00354474877;018:-0.123886568
all30,2080,2112,630,660,700.0,705.0,37,2,007;009,-0.013859288346679932,0.027443397109205774,0.0388108243894294,8.484678589118334e-05,0.0004878114267479032,0.1481630473789387,False,007:-0.0332647005;009:0.00554612385
all30,2080,2112,630,660,705.0,710.0,18,2,018;031,-0.09928166122551829,0.05010763638115555,0.07086289894868969,0.0008928508329157306,0.0003139905544505958,0.7398245057407146,False,018:-0.134713111;031:-0.0638502118
all30,2080,2112,660,690,700.0,705.0,43,3,007;009;031,-0.03383925816410738,0.047392057591825125,0.09296437510113265,0.0012055857157210325,0.0003247410334841732,0.7877962770677364,False,007:-0.0231675908;009:0.0073070957;031:-0.0856572794
all30,2080,2112,690,720,700.0,705.0,46,3,007;009;031,-0.06020542450986947,0.021315492746897004,0.04252486985933501,0.0005002371467208431,0.0009203828156216309,0.35212594499657546,False,007:-0.039810763;009:-0.0584698778;031:-0.0823356328
all30,2080,2112,720,750,700.0,705.0,39,3,007;009;031,-0.06211748694691247,0.03283799092355376,0.05926743697790471,0.0006111703719832895,0.0008812069389454681,0.4095280513229843,False,007:-0.0457803564;009:-0.0406523337;031:-0.0999197707
all30,2080,2112,750,780,700.0,705.0,31,3,007;009;031,-0.08284703398085942,0.03160296383726024,0.0631717110459249,0.0009404746564116714,0.0013966961225697471,0.4023987741373129,False,007:-0.0506608857;009:-0.0840476195;031:-0.113832597
all30,2080,2112,780,810,700.0,705.0,25,3,007;009;031,-0.08600639074412204,0.080857389726653,0.157773127159885,0.0038669640639032964,0.00019950595487218436,0.9509387862320302,False,007:-0.0173639728;009:-0.0655180995;031:-0.1751371
all30,2080,2112,780,810,705.0,710.0,19,2,009;018,-0.1138106846172775,0.07210116444461893,0.10196644462047288,0.002635612080984886,0.0008613028829013496,0.7536963604215998,False,009:-0.0628274623;018:-0.164793907
all30,2080,2112,810,840,700.0,705.0,22,2,007;031,-0.04809553259778454,0.0712182414521462,0.10071780294998689,0.00242988656371967,0.0009570553493738375,0.717427882162969,False,007:0.00226336888;031:-0.0984544341
