model,direction,parameter,unit,step,v_px,region,valid_count,invalid_count,median_dlambda_dtheta,p05_dlambda_dtheta,p95_dlambda_dtheta,rmse_dlambda_dtheta
M_diag_fullfit,single_parameter,A_y,mm,0.01,1138.390558686589,middle_formal,31,10,-0.03645744270102114,-0.03820288842746322,-0.03492095864885414,0.03651939992039335
M_diag_fullfit,single_parameter,A_y,mm,0.01,1163.2903604974206,middle_formal,31,10,-0.0361283096765419,-0.03786656278919054,-0.034597537717218074,0.03618996165618624
M_diag_fullfit,single_parameter,A_y,mm,0.01,1188.1901623082522,middle_formal,31,10,-0.035798561572164544,-0.0375296511634815,-0.0342734656499033,0.03585990861432184
M_diag_fullfit,single_parameter,A_y,mm,0.01,1213.0899641190838,middle_formal,31,10,-0.03546822503608382,-0.037192178561440414,-0.03394877026607901,0.03552926718956818
M_diag_fullfit,single_parameter,A_y,mm,0.01,1237.9897659299154,middle_formal,31,10,-0.03513732607984821,-0.03685417040628636,-0.03362347923143716,0.03519806383830592
M_diag_fullfit,single_parameter,A_y,mm,0.01,1262.889567740747,middle_formal,31,10,-0.03480589143691759,-0.03651565220934572,-0.033297620925054616,0.03486632533320303
M_diag_fullfit,single_parameter,A_y,mm,0.01,1287.7893695515786,middle_formal,31,10,-0.03447394816475935,-0.036176649624053425,-0.03297122318883794,0.03453407851342668
M_diag_fullfit,single_parameter,A_y,mm,0.01,1312.6891713624102,middle_formal,31,10,-0.03414152316167929,-0.03583718838626737,-0.03264431464060635,0.03420135042367908
M_diag_fullfit,single_parameter,A_y,mm,0.01,1337.5889731732418,middle_formal,31,10,-0.033808643308930186,-0.03549729448195649,-0.03231692398060204,0.03386816829734259
M_diag_fullfit,single_parameter,A_y,mm,0.01,1362.4887749840734,middle_formal,31,10,-0.03347533623809795,-0.03515699381466675,-0.03198907988064548,0.033534559436062344
M_diag_fullfit,single_parameter,A_y,mm,0.01,1387.388576794905,middle_formal,31,10,-0.03314162902938733,-0.03481631270290109,-0.03166081130530074,0.033200551374739186
M_diag_fullfit,single_parameter,A_y,mm,0.01,1412.2883786057366,middle_formal,31,10,-0.03280754954175791,-0.03447527724915744,-0.03133214721628974,0.03286617169133546
M_diag_fullfit,single_parameter,A_y,mm,0.01,1437.1881804165682,middle_formal,31,10,-0.0324731252590027,-0.03413391382878217,-0.031003117101136013,0.03253144807442593
M_diag_fullfit,single_parameter,A_y,mm,0.01,1462.0879822273998,middle_formal,31,10,-0.03213838412534642,-0.03379224904165312,-0.03067375014040863,0.0321964084670611
M_diag_fullfit,single_parameter,A_y,mm,0.01,1486.9877840382314,middle_formal,30,11,-0.031746269598897925,-0.033327631949475744,-0.03033898327572615,0.03179985525005734
M_diag_fullfit,single_parameter,A_y,mm,0.01,1511.887585849063,middle_formal,30,11,-0.03141120160421451,-0.032985983642106476,-0.030009048317083398,0.031464512548609255
M_diag_fullfit,single_parameter,A_y,mm,0.01,1536.7873876598946,middle_formal,30,11,-0.031075899937604845,-0.032644112744151244,-0.029678865291771217,0.031128937283993744
M_diag_fullfit,single_parameter,A_y,mm,0.01,1561.6871894707263,middle_formal,30,11,-0.030740392875827638,-0.03230204646115453,-0.029348463800431546,0.030793157695986773
M_diag_fullfit,single_parameter,A_y,mm,0.01,1586.586991281558,middle_formal,30,11,-0.030404708465425756,-0.03195981143448989,-0.02901787385383159,0.030457202057315547
M_diag_fullfit,single_parameter,A_y,mm,0.01,1611.4867930923897,middle_formal,31,10,-0.030012904045406685,-0.031611149842092345,-0.028592396625981564,0.030068466406623785
M_diag_fullfit,single_parameter,A_y,mm,0.01,1636.3865949032213,middle_formal,31,10,-0.02967717149431337,-0.03126868617471246,-0.028261835333864838,0.029732447717244485
M_diag_fullfit,single_parameter,A_y,mm,0.01,1661.286396714053,middle_formal,31,10,-0.029341346510136646,-0.03092613457340576,-0.02793117479029661,0.029396337958526326
M_diag_fullfit,single_parameter,A_y,mm,0.01,1686.1861985248845,middle_formal,31,10,-0.02900545736110871,-0.030583521783000833,-0.02760044496028513,0.029060165630270602
M_diag_fullfit,single_parameter,A_y,mm,0.01,1711.086000335716,middle_formal,31,10,-0.02866953232683045,-0.030240875065601358,-0.02726967620958476,0.02872395920608766
M_diag_fullfit,single_parameter,A_y,mm,0.01,1735.9858021465477,middle_formal,31,10,-0.028333600118912727,-0.02989822150141208,-0.02693889854583631,0.028387747228511024
M_diag_fullfit,single_parameter,A_y,mm,0.01,1760.8856039573793,middle_formal,31,10,-0.02799768890326959,-0.02955558766757349,-0.026608142118789146,0.028051558094510317
M_diag_fullfit,single_parameter,A_y,mm,0.01,1785.785405768211,middle_formal,31,10,-0.027661826868552453,-0.02921300076081934,-0.026277436961663625,0.02771542030710129
M_diag_fullfit,single_parameter,A_y,mm,0.01,1810.6852075790425,middle_formal,31,10,-0.027326042800268624,-0.028870487491872154,-0.02594681326115733,0.027379362267132834
M_diag_fullfit,single_parameter,A_y,mm,0.01,1835.5850093898741,middle_formal,31,10,-0.026990364693801894,-0.02852807498356924,-0.025616300951014637,0.02704341238466025
M_diag_fullfit,single_parameter,A_y,mm,0.01,1860.4848112007057,middle_formal,31,10,-0.026654820862859196,-0.02818578981589326,-0.025285930061613726,0.026707598964956517
M_diag_fullfit,single_parameter,A_y,mm,0.01,1885.3846130115373,middle_formal,31,10,-0.02631943939377379,-0.027843658776305347,-0.024955730384590424,0.026371950274860927
M_diag_fullfit,single_parameter,A_y,mm,0.01,1910.284414822369,middle_formal,31,10,-0.0259842486798334,-0.027501708558475002,-0.024625731680316676,0.02603649449272523
M_diag_fullfit,single_parameter,A_y,mm,0.01,1935.1842166332005,middle_formal,31,10,-0.025649276494732476,-0.027159965898704286,-0.024295963879694682,0.025701259768974177
M_diag_fullfit,single_parameter,A_y,mm,0.01,1960.0840184440322,middle_formal,31,10,-0.02531455077701139,-0.02681845726328902,-0.023966456305402062,0.025366274086903475
M_diag_fullfit,single_parameter,A_y,mm,0.01,1984.9838202548638,middle_formal,31,10,-0.02498009918099342,-0.026477209050312922,-0.02363723875191681,0.025031565374436817
M_diag_fullfit,single_parameter,A_y,mm,0.01,2009.8836220656954,middle_formal,31,10,-0.024645949741852746,-0.0261362475612259,-0.023308340351491097,0.024697161426538848
M_diag_fullfit,single_parameter,A_y,mm,0.01,2034.783423876527,middle_formal,31,10,-0.024312130017278832,-0.025795599108846545,-0.022979790324484384,0.024363089950291662
M_diag_fullfit,single_parameter,A_y,mm,0.01,2059.6832256873586,middle_formal,31,10,-0.023978667150004185,-0.025455289795672797,-0.022651617788937983,0.024029378494657697
M_diag_fullfit,single_parameter,A_y,mm,0.01,2084.5830274981904,middle_formal,31,10,-0.023645589078569174,-0.025115345619042273,-0.02232385163551953,0.023696054487342143
M_diag_fullfit,single_parameter,A_y,mm,0.01,2109.4828293090222,middle_formal,31,10,-0.023312922104423706,-0.02477579240292016,-0.021996520700895417,0.023363145173760435
M_diag_fullfit,single_parameter,A_y,mm,0.01,2134.3826311198536,middle_formal,31,10,-0.02298069383073198,-0.02443665567852804,-0.021669653520461907,0.023030677686452297
M_diag_fullfit,single_parameter,A_y,mm,0.01,2159.2824329306854,middle_formal,31,10,-0.02264893093979481,-0.02409796150004695,-0.021343278226026996,0.02269867893942038
M_diag_fullfit,single_parameter,A_y,mm,0.01,2184.182234741517,middle_formal,31,10,-0.02231765988085499,-0.023759734764894347,-0.021017423111402422,0.02236717570533349
M_diag_fullfit,single_parameter,A_y,mm,0.01,2209.0820365523487,middle_formal,31,10,-0.021986907387372412,-0.02342200104976655,-0.020692116149234607,0.022036194610377296
M_diag_fullfit,single_parameter,A_y,mm,0.01,2233.98183836318,middle_formal,31,10,-0.021656699834693427,-0.023084785269134045,-0.020367384991004656,0.021705762048488127
M_diag_fullfit,single_parameter,A_y,mm,0.01,2258.881640174012,middle_formal,31,10,-0.021327063086573617,-0.022748112291992584,-0.020043257299562356,0.021375904178860126
M_diag_fullfit,single_parameter,A_y,mm,0.01,2283.7814419848432,middle_formal,31,10,-0.020998022870344357,-0.022412006950389696,-0.01971976014658594,0.021046647002626546
M_diag_fullfit,single_parameter,A_y,mm,0.01,2308.6812437956746,middle_formal,31,10,-0.020669605117973333,-0.022076493689837662,-0.0193969204417499,0.020718016323453013
M_diag_fullfit,single_parameter,A_y,mm,0.01,2333.5810456065064,middle_formal,31,10,-0.020341835062254177,-0.02174159700985001,-0.019074765182836018,0.0203900376775276
M_diag_fullfit,single_parameter,A_y,mm,0.01,2358.480847417338,middle_formal,31,10,-0.020014738049667358,-0.021407340733503588,-0.01875332047802658,0.0200627363738511
M_diag_fullfit,single_parameter,A_y,mm,0.01,2383.3806492281697,middle_formal,31,10,-0.01968833871046627,-0.021073748789035562,-0.018432612904462076,0.01973613751415242
M_diag_fullfit,single_parameter,A_y,mm,0.01,2408.2804510390015,middle_formal,31,10,-0.019362662015964816,-0.020740845107525274,-0.0181126679819954,0.019410265943025296
M_diag_fullfit,single_parameter,A_y,mm,0.01,2433.180252849833,middle_formal,31,10,-0.0190377324486235,-0.020408652952141892,-0.017793511690911146,0.019085146260765788
M_diag_fullfit,single_parameter,A_y,mm,0.01,2458.0800546606647,middle_formal,31,10,-0.018713573763307068,-0.02007719556900156,-0.01747516895704848,0.018760802720780928
M_diag_fullfit,single_parameter,A_y,mm,0.01,2482.979856471496,middle_formal,31,10,-0.018390210340157864,-0.019746495942740694,-0.017157665018885382,0.018437259531540844
M_diag_fullfit,single_parameter,A_y,mm,0.01,2507.879658282328,middle_formal,31,10,-0.018067665365606445,-0.019416576853359402,-0.016841024492464385,0.018114540415684072
M_diag_fullfit,single_parameter,A_y,mm,0.01,2532.7794600931593,middle_formal,31,10,-0.017745962571780183,-0.019087460717059912,-0.016525271692557908,0.017792668958065565
M_diag_fullfit,single_parameter,A_y,mm,0.01,2557.679261903991,middle_formal,31,10,-0.017425124582359786,-0.0187591698278311,-0.016210430740670745,0.017471668328931024
M_diag_fullfit,single_parameter,A_y,mm,0.01,2582.5790637148225,middle_formal,31,10,-0.01710517468040962,-0.018431726144285676,-0.01589652516145179,0.017151561636590016
M_diag_fullfit,single_parameter,A_y,mm,0.01,2607.4788655256543,middle_formal,31,10,-0.016786134790436336,-0.018105151400504838,-0.01558357844260172,0.016832371445686136
M_diag_fullfit,single_parameter,A_y,mm,0.01,2632.3786673364857,middle_formal,31,10,-0.016468027331484336,-0.017779466941192368,-0.015271613503387016,0.01651412016540737
M_diag_fullfit,single_parameter,A_y,mm,0.01,2657.2784691473175,middle_formal,31,10,-0.01615087415416383,-0.017454694102525536,-0.014960653081175224,0.016196829951133807
M_diag_fullfit,single_parameter,A_y,mm,0.01,2682.178270958149,middle_formal,31,10,-0.015834696489491762,-0.017130853686353475,-0.014650719154474245,0.015880522495568206
M_diag_fullfit,single_parameter,A_y,mm,0.01,2707.0780727689807,bottom_formal_edge,31,10,-0.015519516068707162,-0.01680796613925395,-0.014341833937692172,0.015565219411145054
M_diag_fullfit,single_parameter,A_y,mm,0.01,2731.977874579812,bottom_formal_edge,30,11,-0.01516022387590965,-0.016391897238747788,-0.014029858010644602,0.015202601619572325
M_diag_fullfit,single_parameter,A_z,mm,0.01,241.99769349665084,top_formal_edge,31,10,0.9557186708377685,0.905459971579603,1.0118547051831683,0.9576546223580141
M_diag_fullfit,single_parameter,A_z,mm,0.01,266.8974953074825,top_formal_edge,31,10,0.9559262410675728,0.9056568415104493,1.0120752352918316,0.9578628346728316
M_diag_fullfit,single_parameter,A_z,mm,0.01,291.7972971183141,top_formal_edge,31,10,0.9561320826378505,0.9058520539355186,1.0122939562592137,0.9580693157134821
M_diag_fullfit,single_parameter,A_z,mm,0.01,316.6970989291457,middle_formal,31,10,0.9563361780863033,0.9060455884622343,1.0125108531013893,0.9582740478841272
M_diag_fullfit,single_parameter,A_z,mm,0.01,341.5969007399773,middle_formal,31,10,0.9565385098653678,0.9062374257240435,1.0127259104876885,0.9584770137492284
M_diag_fullfit,single_parameter,A_z,mm,0.01,366.4967025508089,middle_formal,31,10,0.9567390604956927,0.9064275456779569,1.012939113968514,0.9586781960995457
M_diag_fullfit,single_parameter,A_z,mm,0.01,391.3965043616405,middle_formal,31,10,0.9569378129185679,0.9066159290284759,1.013150448747524,0.9588775779572908
M_diag_fullfit,single_parameter,A_z,mm,0.01,416.29630617247216,middle_formal,31,10,0.9571347505868744,0.9068025569234806,1.013359900335331,0.9590751425999733
M_diag_fullfit,single_parameter,A_z,mm,0.01,441.19610798330376,middle_formal,31,10,0.9573298563225308,0.9069874100816833,1.0135674546233986,0.9592708733858226
M_diag_fullfit,single_parameter,A_z,mm,0.01,466.09590979413537,middle_formal,31,10,0.9575231142093799,0.907170470114238,1.0137730974918213,0.9594647540762421
M_diag_fullfit,single_parameter,A_z,mm,0.01,490.995711604967,middle_formal,31,10,0.9577145076548277,0.9073517184845059,1.0139768151503858,0.9596567685550215
M_diag_fullfit,single_parameter,A_z,mm,0.01,515.8955134157986,middle_formal,31,10,0.957904020958722,0.9075311372640726,1.0141785938543535,0.9598469009955758
M_diag_fullfit,single_parameter,A_z,mm,0.01,540.7953152266302,middle_formal,31,10,0.9580916382503801,0.9077087084790492,1.014378420347839,0.9600351358038374
M_diag_fullfit,single_parameter,A_z,mm,0.01,565.6951170374618,middle_formal,31,10,0.9582773443696624,0.9078844146927167,1.0145762812669545,0.9602214576321352
M_diag_fullfit,single_parameter,A_z,mm,0.01,590.5949188482934,middle_formal,31,10,0.9584611237528406,0.9080582386815195,1.0147721638759322,0.9604058514046708
M_diag_fullfit,single_parameter,A_z,mm,0.01,615.494720659125,middle_formal,31,10,0.9586429618991588,0.9082301634464329,1.0149660551860507,0.9605883022817402
M_diag_fullfit,single_parameter,A_z,mm,0.01,640.3945224699567,middle_formal,31,10,0.958822843949747,0.9084001723437041,1.0151579428395507,0.9607687957080537
M_diag_fullfit,single_parameter,A_z,mm,0.01,665.2943242807883,middle_formal,30,11,0.9570375207232473,0.908391231344865,1.0111677802248664,0.9588447980001887
M_diag_fullfit,single_parameter,A_z,mm,0.01,690.1941260916199,middle_formal,30,11,0.9572130511486421,0.9085573267756786,1.0113547064483441,0.9590208921868887
M_diag_fullfit,single_parameter,A_z,mm,0.01,715.0939279024516,middle_formal,30,11,0.9573865846732588,0.908721458390005,1.0115395960340834,0.959194988393714
M_diag_fullfit,single_parameter,A_z,mm,0.01,739.9937297132832,middle_formal,30,11,0.9575581075722539,0.9088836108691112,1.0117224373217937,0.9593670730659692
M_diag_fullfit,single_parameter,A_z,mm,0.01,764.8935315241148,middle_formal,30,11,0.95772760665227,0.9090437688303155,1.0119032188609367,0.9595371330085443
M_diag_fullfit,single_parameter,A_z,mm,0.01,789.7933333349464,middle_formal,31,10,0.9559298641988789,0.905849150453264,1.0118626926555407,0.9578555194278986
M_diag_fullfit,single_parameter,A_z,mm,0.01,814.693135145778,middle_formal,31,10,0.9560948865384944,0.90600466588171,1.012039273979326,0.9580211355935231
M_diag_fullfit,single_parameter,A_z,mm,0.01,839.5929369566096,middle_formal,31,10,0.9562578479176409,0.9061581452073142,1.0122137628684413,0.9581846901321985
M_diag_fullfit,single_parameter,A_z,mm,0.01,864.4927387674412,middle_formal,31,10,0.9564187363537258,0.9063095747535499,1.0123861489262254,0.9583461709450539
M_diag_fullfit,single_parameter,A_z,mm,0.01,889.3925405782728,middle_formal,31,10,0.9565775399721588,0.9064589410598956,1.0125564219066518,0.9585055662885854
M_diag_fullfit,single_parameter,A_z,mm,0.01,914.2923423891045,middle_formal,31,10,0.9567342473133067,0.9066062310040479,1.012724572152024,0.9586628647100071
M_diag_fullfit,single_parameter,A_z,mm,0.01,939.1921441999361,middle_formal,31,10,0.9568888469573267,0.9067514317138148,1.0128905899392748,0.9588180551191097
M_diag_fullfit,single_parameter,A_z,mm,0.01,964.0919460107677,middle_formal,31,10,0.9570413284791357,0.9068945312975529,1.0130544660171381,0.9589711267256422
M_diag_fullfit,single_parameter,A_z,mm,0.01,988.9917478215993,middle_formal,31,10,0.9571916811012215,0.9070355173889766,1.013216191344668,0.959122069087467
M_diag_fullfit,single_parameter,A_z,mm,0.01,1013.891549632431,middle_formal,31,10,0.9573398947395617,0.9071743784460296,1.0133757572475588,0.9592708720914283
M_diag_fullfit,single_parameter,A_z,mm,0.01,1038.7913514432626,middle_formal,31,10,0.9574859595204543,0.9073111034552994,1.0135331553300375,0.9594175259386312
M_diag_fullfit,single_parameter,A_z,mm,0.01,1063.6911532540942,middle_formal,31,10,0.9576298662523186,0.9074456814545329,1.0136883773952832,0.9595620212479175
M_diag_fullfit,single_parameter,A_z,mm,0.01,1088.5909550649258,middle_formal,31,10,0.9577716056014651,0.907578102120965,1.0138414156557474,0.9597043489252086
M_diag_fullfit,single_parameter,A_z,mm,0.01,1113.4907568757574,middle_formal,31,10,0.95791116879127,0.9077083554615228,1.0139922626876796,0.9598445002978581
M_diag_fullfit,single_parameter,A_z,mm,0.01,1138.390558686589,middle_formal,31,10,0.9580485472952205,0.907836431926512,1.0141409111639632,0.9599824669456668
M_diag_fullfit,single_parameter,A_z,mm,0.01,1163.2903604974206,middle_formal,31,10,0.9581837335076671,0.9079623222959299,1.014287354232124,0.9601182408690119
M_diag_fullfit,single_parameter,A_z,mm,0.01,1188.1901623082522,middle_formal,31,10,0.9583167193909503,0.9080860178244166,1.0144315851334795,0.9602518144665324
M_diag_fullfit,single_parameter,A_z,mm,0.01,1213.0899641190838,middle_formal,31,10,0.9584474977600621,0.9082075102838871,1.0145735978483117,0.9603831804717299
M_diag_fullfit,single_parameter,A_z,mm,0.01,1237.9897659299154,middle_formal,31,10,0.9585760616175776,0.9083267916309978,1.0147133862915325,0.960512331947043
M_diag_fullfit,single_parameter,A_z,mm,0.01,1262.889567740747,middle_formal,31,10,0.9587024045515591,0.9084438544448403,1.0148509448299592,0.9606392623498575
M_diag_fullfit,single_parameter,A_z,mm,0.01,1287.7893695515786,middle_formal,31,10,0.9588265204740765,0.9085586917109367,1.0149862679355692,0.9607639655582738
M_diag_fullfit,single_parameter,A_z,mm,0.01,1312.6891713624102,middle_formal,31,10,0.9589484033597273,0.9086712967047106,1.0151193508619372,0.9608864357979627
