u,y_ref_median_px,sigma_ref_px,valid_fraction,valid_frame_count,fwhm_p50_px,source
2056,1905.5068708360195,0.009144566746273414,1.0,50,4.0,observed
2057,1905.4600021839142,0.009257764533465091,1.0,50,3.0,observed
2058,1905.4027325809002,0.00870313985720502,1.0,50,3.0,observed
2059,1905.384907439351,0.008456880637849579,1.0,50,4.0,observed
2060,1905.4200610220432,0.008532462821923636,1.0,50,3.0,observed
2061,1905.4882350116968,0.008528795202008447,1.0,50,2.0,observed
2062,1905.5322627723217,0.008071515508021456,1.0,50,2.0,observed
2063,1905.5879342108965,0.007713025242405001,1.0,50,2.0,observed
2064,1905.6119801700115,0.007170033462621905,1.0,50,3.0,observed
2065,1905.5890828073025,0.006983243746164898,1.0,50,4.0,observed
2066,1905.5521485358477,0.007479557905395245,1.0,50,3.0,observed
2067,1905.5300323814154,0.00833675520670894,1.0,50,3.0,observed
2068,1905.500316902995,0.009657749997396941,1.0,50,2.0,observed
2069,1905.463068664074,0.010132503938035676,1.0,50,3.0,observed
2070,1905.430143803358,0.011429815523022063,1.0,50,4.0,observed
2071,1905.4436841607094,0.01243364667287154,1.0,50,4.0,observed
2072,1905.4463499039412,0.01222390513973996,1.0,50,3.0,observed
2073,1905.4332670271397,0.01121636828084463,1.0,50,2.0,observed
2074,1905.431380778551,0.010135576216073531,1.0,50,2.0,observed
2075,1905.4411985725164,0.009622263094104175,1.0,50,2.0,observed
2076,1905.4370111078024,0.009644769484250911,1.0,50,4.0,observed
2077,1905.4345537126064,0.009376822907483338,1.0,50,4.0,observed
2078,1905.4702284932137,0.00903650306463335,1.0,50,4.0,observed
2079,1905.4698072969913,0.00925621559750802,1.0,50,2.0,observed
2080,1905.4856018424034,0.009170881752441983,1.0,50,1.0,observed
2081,1905.429075539112,0.00986530249059512,1.0,50,1.0,observed
2082,1905.4322665780783,0.00927945273249832,1.0,50,3.0,observed
2083,1905.3840123414993,0.008396829348668786,1.0,50,2.0,observed
2084,1905.4056631177664,0.00781718687646868,1.0,50,2.0,observed
2085,1905.4146855473518,0.008000988735933731,1.0,50,2.0,observed
2086,1905.3762804567814,0.008094682370408142,1.0,50,3.0,observed
2087,1905.3680754601955,0.00832093279585567,1.0,50,3.0,observed
2088,1905.35569319129,0.008110207876395062,1.0,50,2.0,observed
2089,1905.322068542242,0.007347258525255272,1.0,50,2.0,observed
2090,1905.2935915738344,0.006814881719236468,1.0,50,2.0,observed
2091,1905.3073208332062,0.006643242044547309,1.0,50,3.0,observed
2092,1905.4011434465647,0.0072697767531425435,1.0,50,3.0,observed
2093,1905.4137345552444,0.019200082044304356,1.0,50,1.0,observed
2094,1905.4043557494879,0.008500127217291908,1.0,50,2.0,observed
2095,1905.234954789281,0.008049218260729817,1.0,50,3.0,observed
2096,1905.1175970770419,0.008237651851007735,1.0,50,3.0,observed
2097,1905.0962239429355,0.008030455604212875,1.0,50,4.0,observed
2098,1905.0841595306993,0.008129071048386395,1.0,50,3.0,observed
2099,1905.0570318792015,0.008583976775443826,1.0,50,3.0,observed
2100,1905.0326342936605,0.008579980987970696,1.0,50,2.0,observed
2101,1905.0149765815586,0.0078079931136009785,1.0,50,3.0,observed
2102,1904.9695708081126,0.006947636545299381,1.0,50,3.0,observed
2103,1904.9097503833473,0.006809990529400324,1.0,50,2.0,observed
2104,1904.9095982424915,0.007082371806016328,1.0,50,3.0,observed
2105,1904.980667753145,0.007674323252763219,1.0,50,3.0,observed
2106,1905.0637589469552,0.008499942002851611,1.0,50,2.0,observed
2107,1905.1118369475007,0.00916275685295153,1.0,50,3.0,observed
2108,1905.087517105043,0.009203366508471105,1.0,50,3.0,observed
2109,1904.994484907249,0.009043475482655824,1.0,50,3.0,observed
2110,1904.9230698682368,0.009432559144724247,1.0,50,2.0,observed
2111,1904.9263717085123,0.009468258275504082,1.0,50,3.0,observed
2112,1904.9903634721413,0.008653818098441715,1.0,50,3.0,observed
2113,1905.0693547688425,0.007430562810801515,1.0,50,2.0,observed
2114,1905.1108025424182,0.006577918458472639,1.0,50,3.0,observed
2115,1905.1179702840745,0.006575766828622737,1.0,50,3.0,observed
2116,1905.1240861862898,0.007144258923268334,1.0,50,3.0,observed
2117,1905.1235639750957,0.008149070461076692,1.0,50,3.0,observed
2118,1905.0561772920191,0.008500834862909172,1.0,50,3.0,observed
2119,1904.9304819479585,0.008784893209859057,1.0,50,3.0,observed
2120,1904.8131136372685,0.009489188079253195,1.0,50,2.0,observed
2121,1904.7292067706585,0.010195096551320053,1.0,50,2.0,observed
2122,1904.6876323521137,0.01017376288358491,1.0,50,3.0,observed
2123,1904.6799705773592,0.009215008146116125,1.0,50,4.0,observed
2124,1904.7075465917587,0.00821489743694835,1.0,50,3.0,observed
2125,1904.7985574230552,0.007759000159810027,1.0,50,3.0,observed
2126,1904.9088742807508,0.00735748963683514,1.0,50,2.0,observed
2127,1904.9668028131127,0.007101700931260541,1.0,50,1.0,observed
2128,1904.9930654945783,0.007044217812908906,1.0,50,3.0,observed
2129,1905.0042451820336,0.0073349982480179175,1.0,50,3.0,observed
2130,1904.9747959114611,0.007853215782177016,1.0,50,3.0,observed
2131,1904.8983837515116,0.008110102093267938,1.0,50,3.0,observed
2132,1904.8120003268123,0.008170537632894057,1.0,50,3.0,observed
2133,1904.7383669614792,0.007984524888173325,1.0,50,4.0,observed
2134,1904.6739167422056,0.007574550740887628,1.0,50,2.0,observed
2135,1904.6228317767382,0.007020854824875105,1.0,50,2.0,observed
2136,1904.6083619594574,0.006807004889115827,1.0,50,2.5,observed
2137,1904.618391662836,0.006966556878092862,1.0,50,3.0,observed
2138,1904.622981697321,0.007459969874041363,1.0,50,3.0,observed
2139,1904.5811109095812,0.008354050754882141,1.0,50,4.0,observed
2140,1904.5308012515306,0.00892489009616756,1.0,50,2.0,observed
2141,1904.5367796868086,0.009260055756225408,1.0,50,2.0,observed
2142,1904.5579029023647,0.010051269480099071,1.0,50,4.0,observed
2143,1904.5728259980679,0.010253875880958947,1.0,50,4.0,observed
2144,1904.604170665145,0.009372099974768528,1.0,50,3.0,observed
2145,1904.6748790889978,0.008251754168771244,1.0,50,4.0,observed
2146,1904.7632144019008,0.007577604904340496,1.0,50,3.0,observed
2147,1904.8286436125636,0.007643322921559978,1.0,50,1.0,observed
2148,1904.830222159624,0.008363802924142174,1.0,50,4.0,observed
2149,1904.7941032648087,0.008998846342908087,1.0,50,3.0,observed
2150,1904.786882556975,0.008979293717636422,1.0,50,3.0,observed
2151,1904.7854148447514,0.009218124734713458,1.0,50,3.0,observed
2152,1904.7497339099646,0.010071229972596697,1.0,50,4.0,observed
2153,1904.6830509305,0.010721417416160377,1.0,50,3.0,observed
2154,1904.615659058094,0.010586076926664325,1.0,50,4.0,observed
2155,1904.5647730976343,0.009841732881080987,1.0,50,4.0,observed
2156,1904.5132173895836,0.009783918776367447,1.0,50,3.0,observed
2157,1904.5123942792416,0.00918805829608539,1.0,50,4.0,observed
2158,1904.5375326275826,0.008552739684739694,1.0,50,4.0,observed
2159,1904.5364564955235,0.008034264061889906,1.0,50,3.0,observed
2160,1904.504878088832,0.007634910017387645,1.0,50,2.0,observed
2161,1904.508319362998,0.007239258546784754,1.0,50,2.0,observed
2162,1904.5338279157877,0.01395680511082403,1.0,50,3.0,observed
2163,1904.5314919799566,0.008133876246211364,1.0,50,3.0,observed
2164,1904.506085947156,0.009036406357522925,1.0,50,2.0,observed
2165,1904.5287328660488,0.012351247710532061,1.0,50,4.0,observed
2166,1904.4521576315165,0.009356860212987466,1.0,50,3.0,observed
2167,1904.4150850623846,0.00950732247118711,1.0,50,3.0,observed
2168,1904.4402495026588,0.00974259679563818,1.0,50,3.0,observed
2169,1904.4640622735023,0.013961728986968356,1.0,50,2.0,observed
2170,1904.537497162819,0.009707031485674885,1.0,50,3.0,observed
2171,1904.539507701993,0.009285579665761485,1.0,50,2.0,observed
2172,1904.4654224514961,0.013646257085531965,1.0,50,2.0,observed
2173,1904.4599364697933,0.008596699695726955,1.0,50,3.0,observed
2174,1904.4655542820692,0.008854209129631887,1.0,50,4.0,observed
2175,1904.4880026131868,0.009101819995870113,1.0,50,4.0,observed
2176,1904.475423321128,0.009165092305682652,1.0,50,3.0,observed
2177,1904.4375743716955,0.009019975838879335,1.0,50,4.0,observed
2178,1904.4269943386316,0.008743001271454727,1.0,50,1.0,observed
2179,1904.467228025198,0.00847633942577862,1.0,50,2.0,observed
2180,1904.4873557835817,0.00810804287533616,1.0,50,2.0,observed
2181,1904.3989175856113,0.0076900855175497315,1.0,50,2.0,observed
2182,1904.289665684104,0.007871123815844639,1.0,50,2.0,observed
2183,1904.2519563138485,0.00865658006590323,1.0,50,2.0,observed
2184,1904.306673541665,0.009390595909276038,1.0,50,3.0,observed
2185,1904.400519311428,0.010337650982261432,1.0,50,2.0,observed
2186,1904.4432420432568,0.011098974374605244,1.0,50,3.0,observed
2187,1904.4023315161467,0.010833110084000336,1.0,50,3.0,observed
2188,1904.3387772291899,0.010298363107024639,1.0,50,3.0,observed
2189,1904.3505368381739,0.010059738765315558,1.0,50,3.0,observed
2190,1904.381213068962,0.010204944982278792,1.0,50,2.0,observed
2191,1904.3136344850063,0.009884740576869423,1.0,50,3.0,observed
2192,1904.200363598764,0.008986799970812942,1.0,50,3.0,observed
2193,1904.109907783568,0.008163708947107292,1.0,50,3.0,observed
2194,1904.0690294876695,0.007492922353697482,1.0,50,3.0,observed
2195,1904.0775651335716,0.0069345680288340145,1.0,50,3.0,observed
2196,1904.1115477010608,0.006702547748401553,1.0,50,2.0,observed
2197,1904.1423133090138,0.00712305053473049,1.0,50,3.0,observed
2198,1904.162158176303,0.008032939751972171,1.0,50,3.0,observed
2199,1904.1885677948594,0.008804872575478599,1.0,50,3.0,observed
2200,1904.2053089365363,0.009277025175354454,1.0,50,4.0,observed
2201,1904.18051725626,0.009112200766361996,1.0,50,3.0,observed
2202,1904.1099635101855,0.008597299769247219,1.0,50,3.0,observed
2203,1904.031844748184,0.00857166478713874,1.0,50,3.0,observed
2204,1904.0063215480186,0.008817296226877283,1.0,50,2.0,observed
2205,1904.047410454601,0.008951389030747863,1.0,50,3.0,observed
2206,1904.1084732860327,0.009272098902510593,1.0,50,3.0,observed
2207,1904.1373116075993,0.009302147288236076,1.0,50,2.0,observed
2208,1904.1060080491006,0.009037482120149667,1.0,50,3.0,observed
2209,1904.0799151323736,0.009145955714766375,1.0,50,4.0,observed
2210,1904.0902062654495,0.009222144412080075,1.0,50,3.0,observed
2211,1904.125423654914,0.009502604011319655,1.0,50,3.0,observed
2212,1904.146754913032,0.009925663410896032,1.0,50,2.0,observed
2213,1904.119260225445,0.00989086878297709,1.0,50,3.0,observed
2214,1904.0774812065065,0.009418150969200087,1.0,50,2.0,observed
2215,1904.0489995367825,0.008831066401971514,1.0,50,3.0,observed
2216,1904.02953094244,0.008659674477468536,1.0,50,3.0,observed
2217,1904.0194448940456,0.00883961245843486,1.0,50,3.0,observed
2218,1904.0138675766066,0.00902016962127515,1.0,50,3.0,observed
2219,1903.9705705260858,0.008838398227290349,1.0,50,3.0,observed
2220,1903.8550304546952,0.008688147027590047,1.0,50,3.0,observed
2221,1903.6990948319435,0.01200716105816765,1.0,50,3.0,observed
2222,1903.5129049569368,0.020418659698749137,1.0,50,2.0,observed
2223,1903.450998917222,0.028041260554513232,1.0,50,3.0,observed
2224,1903.4064459949732,0.028869260751665925,1.0,50,3.0,observed
2225,1903.4751826822758,0.022744835241388026,1.0,50,2.0,observed
2226,1903.5111898183823,0.013487405940136147,1.0,50,4.0,observed
2227,1903.472154557705,0.013975308153386174,1.0,50,2.0,observed
2228,1903.4353691339493,0.013715471553856249,1.0,50,4.0,observed
2229,1903.479747056961,0.015362926849406476,1.0,50,3.0,observed
2230,1903.623555317521,0.013274272808542749,1.0,50,3.0,observed
2231,1903.655056372285,0.011503216925656602,1.0,50,2.0,observed
2232,1903.6229830235243,0.010541615650912224,1.0,50,1.0,observed
2233,1903.5402048230171,0.012064671030770776,1.0,50,2.0,observed
2234,1903.7711101695895,0.01037353961761264,1.0,50,3.0,observed
2235,1904.0302478158846,0.008958146275151948,1.0,50,3.0,observed
2236,1903.9439797215164,0.011003023869196613,1.0,50,2.0,observed
2237,1903.638557581231,0.01238974279090383,0.0,0,2.3333333333333335,interpolated
2238,1903.3331354409456,0.01377646171261105,0.18,9,2.6666666666666665,interpolated
2239,1903.0277133006603,0.015163180634318268,0.98,49,3.0,observed
2240,1902.8844651728868,0.01624796912457425,1.0,50,2.0,observed
2241,1902.8749723695219,0.016752774572806283,1.0,50,1.0,observed
2242,1903.0475567225367,0.0161498025342251,0.0,0,2.0,interpolated
2243,1903.2201410755515,0.015546830495643912,1.0,50,3.0,observed
2244,1903.2920081913471,0.01533139373096645,1.0,50,1.0,observed
2245,1903.2166843637824,0.012329286825766528,1.0,50,3.0,observed
2246,1903.0869704782963,0.009261658567376884,1.0,50,3.0,observed
2247,1903.005959447939,0.008273316876696695,1.0,50,2.0,observed
2248,1903.1163344345987,0.008419736409800054,1.0,50,2.0,observed
2249,1903.313029050827,0.009533373192999435,1.0,50,3.0,observed
2250,1903.4779326021671,0.015853837891189732,1.0,50,2.0,observed
2251,1903.634203016758,0.009525719606327044,1.0,50,4.0,observed
2252,1903.7016030848026,0.00849650608586082,1.0,50,3.0,observed
2253,1903.5901844650507,0.010486433885372697,1.0,50,3.0,observed
2254,1903.4584060162306,0.01262164837037754,1.0,50,4.0,observed
2255,1903.2634517252445,0.011170924090309033,1.0,50,3.0,observed
2256,1903.1460371166468,0.010607707086188519,1.0,50,3.0,observed
2257,1903.1609324663877,0.010869957091890372,1.0,50,2.0,observed
2258,1903.0608245860785,0.010846917384071763,1.0,50,3.0,observed
2259,1902.9881364456378,0.011527222299466648,1.0,50,3.0,observed
2260,1903.0451477989554,0.012829521214128049,1.0,50,3.0,observed
2261,1903.1493982598186,0.014524047240476888,1.0,50,5.0,observed
2262,1903.1973903253675,0.013144962560775438,1.0,50,2.0,observed
2263,1903.1860388591886,0.00976389076199803,1.0,50,3.0,observed
2264,1903.1247542239726,0.007210386433730147,1.0,50,3.0,observed
2265,1903.058840304613,0.006462742454359984,1.0,50,1.0,observed
2266,1903.0008918806852,0.0065161032030450535,1.0,50,1.0,observed
2267,1902.9469473380595,0.007068715479231061,1.0,50,3.0,observed
2268,1902.83740285784,0.00940221070391715,1.0,50,2.0,observed
2269,1902.6573065966368,0.012784613912351032,1.0,50,5.0,observed
2270,1902.4608495682478,0.012887111298136435,1.0,50,2.0,observed
2271,1902.3621434420347,0.01203297715288163,1.0,50,1.0,observed
2272,1902.3750417530537,0.012276653767969518,1.0,50,2.0,observed
2273,1902.4489864110947,0.01562901913254814,1.0,50,2.0,observed
2274,NaN,NaN,0.0,0,NaN,invalid
2275,NaN,NaN,0.02,1,NaN,invalid
2276,NaN,NaN,0.0,0,NaN,invalid
2277,NaN,NaN,0.06,3,NaN,invalid
2278,NaN,NaN,0.0,0,NaN,invalid
2279,NaN,NaN,0.0,0,NaN,invalid
2280,NaN,NaN,0.0,0,NaN,invalid
2281,NaN,NaN,0.0,0,NaN,invalid
2282,NaN,NaN,0.0,0,NaN,invalid
2283,NaN,NaN,0.0,0,NaN,invalid
2284,NaN,NaN,0.0,0,NaN,invalid
2285,NaN,NaN,0.0,0,NaN,invalid
2286,NaN,NaN,0.0,0,NaN,invalid
2287,NaN,NaN,0.0,0,NaN,invalid
2288,NaN,NaN,0.0,0,NaN,invalid
2289,NaN,NaN,0.0,0,NaN,invalid
2290,NaN,NaN,0.0,0,NaN,invalid
2291,NaN,NaN,0.0,0,NaN,invalid
2292,NaN,NaN,0.0,0,NaN,invalid
2293,NaN,NaN,0.0,0,NaN,invalid
2294,NaN,NaN,0.0,0,NaN,invalid
2295,NaN,NaN,0.0,0,NaN,invalid
2296,NaN,NaN,0.0,0,NaN,invalid
2297,NaN,NaN,0.0,0,NaN,invalid
2298,NaN,NaN,0.0,0,NaN,invalid
2299,NaN,NaN,0.0,0,NaN,invalid
2300,NaN,NaN,0.0,0,NaN,invalid
2301,NaN,NaN,0.0,0,NaN,invalid
2302,NaN,NaN,0.0,0,NaN,invalid
2303,NaN,NaN,0.0,0,NaN,invalid
2304,NaN,NaN,0.0,0,NaN,invalid
2305,NaN,NaN,0.0,0,NaN,invalid
2306,NaN,NaN,0.0,0,NaN,invalid
2307,NaN,NaN,0.0,0,NaN,invalid
2308,NaN,NaN,0.0,0,NaN,invalid
2309,NaN,NaN,0.0,0,NaN,invalid
2310,NaN,NaN,0.0,0,NaN,invalid
2311,NaN,NaN,0.0,0,NaN,invalid
2312,NaN,NaN,0.0,0,NaN,invalid
2313,NaN,NaN,0.0,0,NaN,invalid
2314,NaN,NaN,0.0,0,NaN,invalid
2315,NaN,NaN,0.0,0,NaN,invalid
2316,NaN,NaN,0.0,0,NaN,invalid
2317,NaN,NaN,0.0,0,NaN,invalid
2318,NaN,NaN,0.0,0,NaN,invalid
2319,NaN,NaN,0.0,0,NaN,invalid
2320,NaN,NaN,0.0,0,NaN,invalid
2321,NaN,NaN,0.0,0,NaN,invalid
2322,NaN,NaN,0.0,0,NaN,invalid
2323,NaN,NaN,0.0,0,NaN,invalid
2324,NaN,NaN,0.0,0,NaN,invalid
2325,NaN,NaN,0.0,0,NaN,invalid
2326,NaN,NaN,0.0,0,NaN,invalid
2327,NaN,NaN,0.0,0,NaN,invalid
2328,NaN,NaN,0.0,0,NaN,invalid
2329,NaN,NaN,0.0,0,NaN,invalid
2330,NaN,NaN,0.0,0,NaN,invalid
2331,NaN,NaN,0.0,0,NaN,invalid
2332,NaN,NaN,0.0,0,NaN,invalid
2333,NaN,NaN,0.0,0,NaN,invalid
2334,NaN,NaN,0.0,0,NaN,invalid
2335,NaN,NaN,0.0,0,NaN,invalid
2336,NaN,NaN,0.0,0,NaN,invalid
2337,NaN,NaN,0.0,0,NaN,invalid
2338,NaN,NaN,0.0,0,NaN,invalid
2339,NaN,NaN,0.14,7,NaN,invalid
2340,1865.2536605745554,0.008454275101683941,1.0,50,4.0,observed
2341,1865.152590803802,0.0072321476452362685,1.0,50,3.0,observed
2342,1865.1517825499177,0.006862858456642904,1.0,50,2.0,observed
2343,1865.2220262289047,0.006950288761381149,1.0,50,2.0,observed
2344,1865.2900457680225,0.007213498598965536,1.0,50,2.0,observed
2345,1865.320764541626,0.00740761276802935,1.0,50,2.0,observed
2346,1865.2837350517511,0.007521166920991453,1.0,50,2.0,observed
2347,1865.1970669478178,0.008008620057030371,1.0,50,3.0,observed
2348,1865.1479444429278,0.008256870330815133,1.0,50,3.0,observed
2349,1865.1198993809521,0.008538113768534653,1.0,50,3.0,observed
2350,1865.0754456035793,0.008841678941741073,1.0,50,4.0,observed
2351,1865.026450233534,0.009134241586885123,1.0,50,3.0,observed
2352,1865.011379327625,0.009167058081613408,1.0,50,3.0,observed
2353,1865.0470633357763,0.008564428519247259,1.0,50,3.0,observed
2354,1865.1020498089492,0.00786317976674103,1.0,50,3.0,observed
2355,1865.1502387672663,0.007409664391618481,1.0,50,3.0,observed
2356,1865.1190116479993,0.00694310718817572,1.0,50,3.0,observed
2357,1865.0318503249437,0.007127928670118997,1.0,50,3.0,observed
2358,1864.9679935332388,0.007552936375430171,1.0,50,3.0,observed
2359,1864.9350322447717,0.007579782196441339,1.0,50,3.0,observed
2360,1864.9150161892176,0.007630020501172246,1.0,50,3.0,observed
2361,1864.8741871342063,0.007664592431157406,1.0,50,3.0,observed
2362,1864.8349081352353,0.007788831989009775,1.0,50,2.5,observed
2363,1864.821323864162,0.007768847618118762,1.0,50,4.0,observed
2364,1864.8307092934847,0.007603875532448438,1.0,50,3.0,observed
2365,1864.84040312469,0.007530921811641628,1.0,50,2.0,observed
2366,1864.820140093565,0.007259588779347043,1.0,50,3.0,observed
2367,1864.7629983574152,0.006706749325247097,1.0,50,3.0,observed
2368,1864.6850620955229,0.006358223110616791,1.0,50,3.0,observed
2369,1864.6387636065483,0.006456823703178135,1.0,50,2.0,observed
2370,1864.6620230674744,0.006507420196797696,1.0,50,2.0,observed
2371,1864.720611333847,0.00695863530661874,1.0,50,3.0,observed
2372,1864.7594940662384,0.007909626857373706,1.0,50,3.0,observed
2373,1864.7347301989794,0.008471404454769946,1.0,50,3.0,observed
2374,1864.6815789490938,0.008319900632281215,1.0,50,4.0,observed
2375,1864.6448102742434,0.007619829085688159,1.0,50,2.0,observed
2376,1864.6372704803944,0.007015319705414435,1.0,50,3.0,observed
2377,1864.6662170886993,0.0072315709638458335,1.0,50,2.0,observed
2378,1864.7066486179829,0.00774784409324873,1.0,50,3.0,observed
2379,1864.7228431254625,0.007907072054828698,1.0,50,4.0,observed
2380,1864.7032607644796,0.007810716851159585,1.0,50,3.0,observed
2381,1864.6518592983484,0.008062410947997353,1.0,50,3.0,observed
2382,1864.5868387967348,0.008881779204597182,1.0,50,2.0,observed
2383,1864.534862563014,0.009779521681629499,1.0,50,4.0,observed
2384,1864.5194378197193,0.010185225382319208,1.0,50,4.0,observed
2385,1864.5305988043547,0.010033757094847787,1.0,50,3.0,observed
2386,1864.5264997333288,0.009609697800564632,1.0,50,4.0,observed
2387,1864.4793409109116,0.009450125116276043,1.0,50,2.0,observed
2388,1864.4829397052526,0.01894911449197728,1.0,50,3.0,observed
2389,1864.4741040170193,0.01123827897374439,1.0,50,3.0,observed
2390,1864.4421489834785,0.02760843951673305,1.0,50,2.0,observed
2391,1864.4521525502205,0.00922220337892333,1.0,50,3.0,observed
2392,1864.46909609437,0.008939830036068309,1.0,50,4.0,observed
2393,1864.473532795906,0.009069771160105692,1.0,50,2.0,observed
2394,1864.4405894577503,0.009251445346307719,1.0,50,2.0,observed
2395,1864.4190252870321,0.008201508909221574,1.0,50,2.0,observed
2396,1864.317082926631,0.0075170656185929415,1.0,50,3.0,observed
2397,1864.259664312005,0.0070588461817961065,1.0,50,2.0,observed
2398,1864.263120085001,0.0069639187603650135,1.0,50,2.0,observed
2399,1864.2783433943987,0.007218069906134412,1.0,50,2.0,observed
2400,1864.2610969096422,0.007366297444128572,1.0,50,4.0,observed
2401,1864.2206432968378,0.007229028521878962,1.0,50,3.0,observed
2402,1864.2065185010433,0.007153950103497671,1.0,50,3.0,observed
2403,1864.2272159159184,0.007335556821519806,1.0,50,3.0,observed
2404,1864.26515455544,0.007521989623862831,1.0,50,2.0,observed
2405,1864.2986290305853,0.007599443829156184,1.0,50,2.0,observed
2406,1864.2968669980764,0.007351936064422816,1.0,50,3.0,observed
2407,1864.2606756687164,0.006893877466135245,1.0,50,2.0,observed
2408,1864.2150924503803,0.006223210335840366,1.0,50,3.0,observed
2409,1864.179649733007,0.005579870757840404,1.0,50,2.0,observed
2410,1864.168108254671,0.005582556590279436,1.0,50,2.0,observed
2411,1864.1847450062633,0.0061201023141341515,1.0,50,3.0,observed
2412,1864.2276370376348,0.006824879373666603,1.0,50,3.0,observed
2413,1864.2635664343834,0.007094302442151303,1.0,50,3.0,observed
2414,1864.2564671486616,0.006738205196327604,1.0,50,3.0,observed
2415,1864.2272027656436,0.006249672264324624,1.0,50,2.0,observed
2416,1864.1828807517886,0.005873718434706575,1.0,50,2.0,observed
2417,1864.1181854642928,0.005917956434555253,1.0,50,2.0,observed
2418,1864.0605302117765,0.00594603063340429,1.0,50,3.0,observed
2419,1864.0524322222918,0.005922399807498739,1.0,50,3.0,observed
2420,1864.068555496633,0.006294377860370447,1.0,50,3.0,observed
2421,1864.0707533545792,0.00654706077589352,1.0,50,3.0,observed
2422,1864.0528342258185,0.006379009939656893,1.0,50,3.0,observed
2423,1864.0190387656912,0.006108575622561402,1.0,50,1.0,observed
2424,1863.9813377410173,0.005815671235352675,1.0,50,3.0,observed
2425,1863.9468098897487,0.005436135914094737,1.0,50,3.0,observed
2426,1863.9339715242386,0.005288553902790185,1.0,50,1.0,observed
2427,1863.9416223894805,0.005469179549276617,1.0,50,3.0,observed
2428,1863.9416539352387,0.00600432607499343,1.0,50,3.0,observed
2429,1863.9106475710869,0.00672140453925695,1.0,50,3.0,observed
2430,1863.857886351645,0.007230791951478011,1.0,50,2.0,observed
2431,1863.8081759661436,0.0073629023754870895,1.0,50,2.0,observed
2432,1863.7739132270217,0.007295781595785147,1.0,50,4.0,observed
2433,1863.7548341751099,0.007321341851703634,1.0,50,3.0,observed
2434,1863.7707191631198,0.007106973436052036,1.0,50,3.0,observed
2435,1863.816338405013,0.007302345752989366,1.0,50,3.0,observed
2436,1863.837892614305,0.00782276872400893,1.0,50,4.0,observed
2437,1863.8422707170248,0.007761182533061797,1.0,50,3.0,observed
2438,1863.8409450054169,0.00730086680786438,1.0,50,4.0,observed
2439,1863.815129891038,0.007321571349938707,1.0,50,2.0,observed
2440,1863.7584482058883,0.00814541553352996,1.0,50,3.0,observed
2441,1863.6967182308435,0.00878647937975267,1.0,50,3.0,observed
2442,1863.6430310606956,0.008656787707126842,1.0,50,3.0,observed
2443,1863.6024727225304,0.008307342700061063,1.0,50,2.0,observed
2444,1863.571633681655,0.008295153181610905,1.0,50,3.0,observed
2445,1863.545050010085,0.014703748632692918,1.0,50,2.0,observed
2446,1863.5900375247002,0.021635573971694962,1.0,50,3.0,observed
2447,1863.5845453441143,0.01804000499627989,1.0,50,4.0,observed
