split,bin_width_px,v_start,v_end,v_center,unique_frame_count,bootstrap_reps,bootstrap_seed,slope_p05,slope_p50,slope_p95,slope_interval_width,slope_relative_interval,resampling_unit
validation,30,1650,1680,1665,6,500,20260814,0.296320099295,0.298506322581,0.306462331244,0.0101422319497,0.0339766068003,frame
validation,30,1680,1710,1695,6,500,20260814,0.282353536871,0.298293311864,0.302572823196,0.0202192863254,0.0677832372406,frame
validation,30,1710,1740,1725,6,500,20260814,0.296856124436,0.298468370199,0.302867525493,0.00601140105719,0.0201408311815,frame
validation,30,1740,1770,1755,6,500,20260814,0.296335190277,0.298502144072,0.302999649637,0.00666445935952,0.0223263366507,frame
validation,30,1770,1800,1785,4,500,20260814,0.275905662073,0.298340235159,0.31692363317,0.041017971097,0.137487225198,frame
validation,30,1800,1830,1815,4,500,20260814,0.283340286679,0.298281603568,0.302179468653,0.0188391819737,0.0631590475187,frame
validation,30,1830,1860,1845,4,500,20260814,0.277108512474,0.298179096664,0.325306032273,0.0481975197988,0.161639499006,frame
validation,30,1860,1890,1875,3,500,20260814,0.282542012672,0.2984822001,0.302276437,0.019734424328,0.0661159168667,frame
validation,30,1890,1920,1905,4,500,20260814,0.276258167223,0.298573288983,0.323543523871,0.0472853566483,0.158371021096,frame
validation,30,1920,1950,1935,3,500,20260814,0.283120106331,0.298700053903,0.302411643494,0.0192915371625,0.0645849805194,frame
validation,30,1950,1980,1965,3,500,20260814,0.284057237334,0.299422119407,0.30308056444,0.0190233271056,0.0635334728888,frame
validation,30,1980,2010,1995,3,500,20260814,0.282392487536,0.299020293187,0.30300628755,0.0206138000133,0.0689377961395,frame
validation,30,2010,2040,2025,3,500,20260814,0.282796041795,0.298887315822,0.302741178507,0.0199451367123,0.0667312918832,frame
validation,30,2040,2070,2055,4,500,20260814,0.274559054688,0.297832484326,0.302912959916,0.0283539052276,0.0952008485299,frame
validation,30,2070,2100,2085,4,500,20260814,0.282223435702,0.298362588356,0.35557048387,0.0733470481687,0.245831920727,frame
validation,30,2100,2130,2115,4,500,20260814,0.282710661666,0.298282565657,0.353849566477,0.0711389048111,0.238495014466,frame
validation,30,2130,2160,2145,4,500,20260814,0.281248099481,0.298330484886,0.353276623322,0.0720285238415,0.24143869799,frame
validation,30,2160,2190,2175,3,500,20260814,0.274798789095,0.297827038241,0.302978215928,0.0281794268333,0.094616751386,frame
