row_v_px,yg_mm,raw_mean_z_mm,retained_trend_z_mm,bias_mm,sample_count,repeatability_sigma_mm
1769.0,-24.8713925,-0.024971,-0.0458739427713664,0.020902942771366402,2,0.01087105965396198
1770.0,-24.968389000000002,-0.027271499999999997,-0.045941644141334295,0.018670144141334298,2,0.011873029962903316
1771.0,-25.065676500000002,-0.040140499999999996,-0.04600954862274086,0.0058690486227408675,2,0.00365362073839089
1772.0,-25.1629205,-0.051306500000000005,-0.04607742274212824,-0.005229077257871764,2,0.005981416262057007
1773.0,-25.2599745,-0.055501,-0.04614516424579966,-0.009355835754200341,2,0.014204361020475372
1774.0,-25.356948000000003,-0.056766,-0.04621284956228615,-0.010553150437713849,2,0.015168854670013818
1775.0,-25.453955,-0.059219999999999995,-0.0462805582610173,-0.012939441738982697,2,0.009698676610754684
1776.0,-25.550905999999998,-0.059660500000000005,-0.0463482278730111,-0.013312272126988905,2,0.0077534258557105
1777.0,-25.6476405,-0.0524385,-0.04641574637288646,-0.00602275362711354,2,0.019547966965902108
1778.0,-25.7442715,-0.0416365,-0.04648319263209548,0.00484669263209548,2,0.03740099897730006
1779.0,-25.841015,-0.0348945,-0.0465507174137679,0.011656217413767898,2,0.04888158467664485
1780.0,-25.937973,-0.0356885,-0.04661839191160388,0.01092989191160388,2,0.050413177964694904
1781.0,-26.035044499999998,-0.0404215,-0.04668614562988071,0.006264645629880709,2,0.04326574262046128
1782.0,-26.132058999999998,-0.0431415,-0.046753859563442746,0.0036123595634427463,2,0.035974057492865606
