scan_px,center_median_px,center_sigma_px,z_median_mm,z_sigma_mm,valid_fraction,z_valid_fraction,stable
289,2162.4021496474743,0.007704064586154831,nan,0.0,1.0,0.0,False
290,2162.328497156501,0.006637138189525804,nan,0.0,1.0,0.0,False
291,2162.2948247641325,4.929073933349057e-05,nan,0.0,1.0,0.0,False
292,2162.3184495568275,0.003809948664839288,nan,0.0,1.0,0.0,False
293,2162.3452658504248,0.0017974155750198424,nan,0.0,1.0,0.0,False
294,2162.3181948661804,0.008917725235874535,nan,0.0,1.0,0.0,False
295,2162.2576549351215,0.010668041707683453,nan,0.0,1.0,0.0,False
296,2162.208492681384,0.006083834362274787,nan,0.0,1.0,0.0,False
297,2162.1902426183224,0.0027154793027083916,nan,0.0,1.0,0.0,False
298,2162.1913632825017,0.011342717921933717,nan,0.0,1.0,0.0,False
299,2162.1968090087175,0.015140623124811018,nan,0.0,1.0,0.0,False
300,2162.205944761634,0.01326704819453199,nan,0.0,1.0,0.0,False
301,2162.2187571302056,0.01028944710422222,nan,0.0,1.0,0.0,False
302,2162.227960675955,0.010150078012908821,nan,0.0,1.0,0.0,False
303,2162.2336373776197,0.012439326236626542,nan,0.0,1.0,0.0,False
304,2162.241791471839,0.01616489691074702,nan,0.0,1.0,0.0,False
305,2162.2577028647065,0.020415332826085788,nan,0.0,1.0,0.0,False
306,2162.2818868905306,0.02276294389827897,nan,0.0,1.0,0.0,False
307,2162.297357365489,0.020810069672526695,nan,0.0,1.0,0.0,False
308,2162.270368859172,0.011743313180317638,nan,0.0,1.0,0.0,False
309,2162.184470653534,0.0014594610702352386,nan,0.0,1.0,0.0,False
310,2162.07685463503,0.007731760333982552,nan,0.0,1.0,0.0,False
311,2161.982719788328,0.013925542653132103,nan,0.0,1.0,0.0,False
312,2161.9285404086113,0.009226061042868109,nan,0.0,1.0,0.0,False
313,2161.913538623601,0.005435873981624366,nan,0.0,1.0,0.0,False
314,2161.9219788238406,0.019189154562358347,nan,0.0,1.0,0.0,False
315,2161.945397986099,0.024559366388180775,nan,0.0,1.0,0.0,False
316,2161.9831718376954,0.023194683455124727,nan,0.0,1.0,0.0,False
317,2162.0416784910485,0.021905957539527787,nan,0.0,1.0,0.0,False
318,2162.11200851202,0.022038839967437555,nan,0.0,1.0,0.0,False
319,2162.15174523741,0.021903959515490568,nan,0.0,1.0,0.0,False
320,2162.116781245917,0.02005899702699437,nan,0.0,1.0,0.0,False
321,2162.0192208350636,0.01560154566993771,nan,0.0,1.0,0.0,False
322,2161.9399593714625,0.004229786593746463,nan,0.0,1.0,0.0,False
323,2161.9097365289927,0.009985831744261868,nan,0.0,1.0,0.0,False
324,2161.8941736742854,0.01956151143223997,nan,0.0,1.0,0.0,False
325,2161.8795299977064,0.022416602170640697,nan,0.0,1.0,0.0,False
326,2161.867095336318,0.017750924967060475,nan,0.0,1.0,0.0,False
327,2161.8650365769863,0.008787470400551618,nan,0.0,1.0,0.0,False
328,2161.8747980073094,0.001570149231136974,nan,0.0,1.0,0.0,False
329,2161.8819280043244,0.004390173791576638,nan,0.0,1.0,0.0,False
330,2161.875634856522,0.008303108280752296,nan,0.0,1.0,0.0,False
331,2161.856922544539,0.0061526285557566935,nan,0.0,1.0,0.0,False
332,2161.832607984543,4.003950608534933e-07,nan,0.0,1.0,0.0,False
333,2161.81104837358,0.0,nan,0.0,0.5,0.0,False
334,2161.799142897129,0.0010706353192979857,nan,0.0,1.0,0.0,False
335,nan,0.0,nan,0.0,0.0,0.0,False
336,2161.7403924763203,0.014165092169177865,nan,0.0,1.0,0.0,False
337,2161.688946560025,0.01595382549340446,nan,0.0,1.0,0.0,False
338,2161.630322292447,0.015244831207754203,nan,0.0,1.0,0.0,False
339,2161.562119707465,0.012526485919347071,nan,0.0,1.0,0.0,False
340,2161.5367700457573,0.02683068376203514,nan,0.0,1.0,0.0,False
341,2161.5321576595306,0.022877983721289456,nan,0.0,1.0,0.0,False
342,2161.519853323698,0.02924531886007277,nan,0.0,1.0,0.0,False
343,2161.50922447443,0.004281361165433637,nan,0.0,1.0,0.0,False
344,2161.448513954878,0.015952792895615946,nan,0.0,1.0,0.0,False
345,2161.3694608807564,0.02314886151666897,nan,0.0,1.0,0.0,False
346,2161.302348434925,0.025040369930989383,nan,0.0,1.0,0.0,False
347,2161.2779853791,0.022196700988535108,nan,0.0,1.0,0.0,False
348,2161.2622462660074,0.01929278312613451,nan,0.0,1.0,0.0,False
349,2161.2109253257513,0.016909147035176642,nan,0.0,1.0,0.0,False
350,2161.1831680610776,0.015085990272428771,nan,0.0,1.0,0.0,False
351,2161.210756264627,0.017459764000835088,nan,0.0,1.0,0.0,False
352,2161.268339037895,0.02220401346675175,nan,0.0,1.0,0.0,False
353,2161.326615393162,0.023537076138302814,nan,0.0,1.0,0.0,False
354,2161.3709681779146,0.02099475716270143,nan,0.0,1.0,0.0,False
355,2161.4072942733765,0.019596893711564867,nan,0.0,1.0,0.0,False
356,2161.439861446619,0.021467160114235787,nan,0.0,1.0,0.0,False
357,2161.4600770771503,0.02270185204136243,nan,0.0,1.0,0.0,False
358,2161.458357781172,0.018880860902213286,nan,0.0,1.0,0.0,False
359,2161.417720630765,0.010466137229892016,nan,0.0,1.0,0.0,False
360,2161.345337808132,0.0020509077953886146,nan,0.0,1.0,0.0,False
361,2161.2864740490913,0.0035169437739915525,nan,0.0,1.0,0.0,False
362,2161.26088501513,0.005324010977320389,nan,0.0,1.0,0.0,False
363,2161.2512970492244,0.004713714074170516,nan,0.0,1.0,0.0,False
364,2161.2415306568146,0.0042741751277625304,nan,0.0,1.0,0.0,False
365,2161.2238106131554,0.004389278171045782,nan,0.0,1.0,0.0,False
366,2161.20044259727,0.0033230471974171846,nan,0.0,1.0,0.0,False
367,2161.1923178955913,0.00111338276040016,nan,0.0,1.0,0.0,False
368,2161.195743240416,0.003142964250442262,nan,0.0,1.0,0.0,False
369,2161.184633605182,0.00787790979955014,nan,0.0,1.0,0.0,False
370,2161.1361073330045,0.01094516777335471,nan,0.0,1.0,0.0,False
371,2161.0582854039967,0.011949500831588996,nan,0.0,1.0,0.0,False
372,2160.9934183992445,0.010402682515280834,nan,0.0,1.0,0.0,False
