bin_width_px,v_start_px,v_end_px,v_center_px,region,model,status,unique_frame_count,point_count,lambda_ref_mm,lambda_min_mm,lambda_max_mm,lambda_span_mm,crossframe_median_lambda_span_mm,b0_offset_only_mm,b0_mm,b1_mm_per_mm,design_condition_number_standardized,corr_lambda_residual,total_energy,offset_remaining_energy,depth_remaining_energy,offset_explained_fraction,offset_plus_depth_explained_fraction,incremental_depth_explained_fraction,offset_rmse_mm,depth_rmse_mm,depth_usable,bootstrap_count,b0_p05_mm,b0_p50_mm,b0_p95_mm,b1_p05_mm_per_mm,b1_p50_mm_per_mm,b1_p95_mm_per_mm,b1_bootstrap_sign_consistency,b1_loo_min_mm_per_mm,b1_loo_max_mm_per_mm,b1_loo_sign_consistency,b1_stable,row_type,total_energy_frame_equal,offset_remaining_energy_frame_equal,offset_plus_depth_remaining_energy_frame_equal,before_rmse_mm,offset_plus_depth_rmse_mm,depth_rmse_reduction_vs_offset_fraction,frame_mean_std_before_mm,frame_mean_std_after_offset_mm,frame_mean_std_after_offset_plus_depth_mm
30,660,690,675.0,middle_formal,M_current29_circular,depth_informative,24,364,687.0208888278354,634.8305920925287,713.3630312430505,78.53243915052178,78.07286514031932,-0.06324227073094962,-0.06446409559671029,-0.0002500328417124586,1.2180032624690202,-0.1495804318097475,0.22286121564626699,0.12687118027330554,0.12596111192298898,0.4307166462078361,0.4348002116127788,0.004083565404942685,0.07270694037060285,0.07244570148364825,True,500,-0.0882089020070364,-0.06419258444950447,-0.045031371015053945,-0.0010560776364225595,-0.0002329261982817221,0.0009027326489845372,0.644,-0.0006173224564360818,3.76475889564111e-06,0.9583333333333334,False,,,,,,,,,,
30,690,720,705.0,middle_formal,M0,depth_informative,24,365,686.7566310139367,635.7904748600872,713.3338347369892,77.54335987690195,77.23199482642224,-0.09119381879742472,-0.09096201061547024,5.00640546763952e-05,1.2072693873481646,0.0942350617196935,0.2704896905105936,0.07089818842601284,0.07086226606869213,0.737889498515892,0.7380223034196682,0.00013280490377618143,0.05435155181241104,0.05433778077478725,True,500,-0.10695822113061793,-0.08971867064167816,-0.07481380270723731,-0.0006181660992949395,1.911514021046e-05,0.0009874604004934014,0.522,-0.00022064368349687387,0.00024434292711332295,0.8333333333333334,False,,,,,,,,,,
30,690,720,705.0,middle_formal,M_current29_circular,depth_informative,24,365,686.7566310139367,635.7904748600872,713.3338347369892,77.54335987690195,77.23199482642224,-0.0757392895738941,-0.07689150017206253,-0.0002488451179723646,1.2072693873481646,-0.04153376616709854,0.20943362258858994,0.07175906294479356,0.07087155747573382,0.6573660806805763,0.6616037262796459,0.004237645599069621,0.05468053544025575,0.05434134302249908,True,500,-0.09379826185993351,-0.07691946517226428,-0.06216793561505716,-0.0009394115758750164,-0.00026161517763897274,0.0006222127179003001,0.698,-0.0005203213733557701,-5.556886152228897e-05,1.0,False,,,,,,,,,,
30,720,750,735.0,middle_formal,M0,depth_informative,23,303,686.9229678500174,640.5649142454688,713.3040690943866,72.73915484891779,72.30570806099115,-0.10524543762219028,-0.10506052735848993,6.512721480162247e-05,1.1405085752556678,0.04521746893241177,0.33638645495864483,0.08162460573205901,0.08157385090448115,0.7573487144656467,0.757499596960556,0.00015088249490933633,0.05957261032885726,0.05955408608785841,True,500,-0.12578773187179437,-0.1063909503694053,-0.08855436453455078,-0.000784706198952246,9.35636001977379e-05,0.0009919114885047768,0.592,-0.00018821538631725636,0.0003373953736319461,0.6956521739130435,False,,,,,,,,,,
30,720,750,735.0,middle_formal,M_current29_circular,depth_informative,23,303,686.9229678500174,640.5649142454688,713.3040690943866,72.73915484891779,72.30570806099115,-0.09088024380649934,-0.09153941414142779,-0.00023216627965701503,1.1405085752556678,-0.07674267058132422,0.2722379733125253,0.08227594288296387,0.08163095637585897,0.6977793293057164,0.7001485304103855,0.002369201104669056,0.05980982283835116,0.05957492774936194,True,500,-0.1107763243432785,-0.09132792921988017,-0.07526095023198402,-0.0010517593298727298,-0.00019231436431733134,0.0008060898075812051,0.624,-0.00048547652033545234,4.0731343844020246e-05,0.9130434782608695,False,,,,,,,,,,
30,750,780,765.0,middle_formal,M0,depth_informative,25,310,685.8115374280148,630.0582600014183,713.2779642049212,83.21970420350294,82.93366499762192,-0.11664260545472017,-0.11275718470441215,0.0006767388940648714,1.2560101136200206,0.2127176541703971,0.46783961137055774,0.12770217618892007,0.12019621675071715,0.7270385553399152,0.74308242861566,0.016043873275744802,0.07147088251558675,0.06933865206382864,True,500,-0.130252338251072,-0.1121217341342488,-0.09511788135746761,-0.0003333902981552819,0.00065900047513619,0.0015764736067005714,0.852,0.0002343898491186773,0.0009251056707244138,1.0,False,,,,,,,,,,
30,750,780,765.0,middle_formal,M_current29_circular,depth_informative,25,310,685.8115374280148,630.0582600014183,713.2779642049212,83.21970420350294,82.93366499762192,-0.10164140538942355,-0.09942404942857407,0.00038620554043586563,1.2560101136200206,0.10271587989909439,0.38113181948322455,0.12285743724479628,0.12041287591092069,0.6776510620095213,0.6840650143716992,0.006413952362177907,0.07010205053913796,0.06940111696822197,True,500,-0.11489319926855499,-0.09835873733118446,-0.0803110771747423,-0.0006669706477262283,0.0003281937341844686,0.001289243888243959,0.698,-5.718909164321558e-05,0.0006347607511894505,0.96,False,,,,,,,,,,
30,780,810,795.0,middle_formal,M0,depth_informative,25,329,685.1752214383948,630.8319002567716,713.2490595484592,82.41715929168754,82.08665145160012,-0.10692972238658553,-0.10770656866466598,-0.0001527060624164305,1.2227745912234367,-0.04404916136147399,0.36099841307430486,0.0751492748324986,0.07477374378543536,0.7918293485211789,0.7928696053019918,0.0010402567808128964,0.05482673611751792,0.05468957625925999,True,500,-0.12348354276803632,-0.10786845358065135,-0.0918684551162509,-0.0006047865017984949,-0.0001392444275546832,0.00039078556417105036,0.696,-0.00028345239453345913,-4.288230207757406e-05,1.0,False,,,,,,,,,,
30,780,810,795.0,middle_formal,M_current29_circular,depth_informative,25,329,685.1752214383948,630.8319002567716,713.2490595484592,82.41715929168754,82.08665145160012,-0.092416390309325,-0.0946556822449432,-0.0004401816211749136,1.2227745912234367,-0.18017069230740007,0.2914215433427385,0.077901813397601,0.07478150800531415,0.7326834093868575,0.7433905978688603,0.010707188482002786,0.05582179266114659,0.054692415563883864,True,500,-0.11091526511096804,-0.09441515963985361,-0.07796045586460217,-0.0009670676033820897,-0.0004580306961957097,9.359638092560042e-05,0.914,-0.0005708095987187439,-0.0003305122779801004,1.0,False,,,,,,,,,,
30,810,840,825.0,middle_formal,M0,depth_informative,25,324,684.8623945482451,631.507801847083,713.2203922710793,81.71259042399629,81.3522160303811,-0.09369313709306461,-0.09352586572597753,3.50780335266044e-05,1.2076918445250835,0.040834497826440525,0.34710016507427394,0.12764006661577892,0.12762063086894535,0.6322673410758362,0.6323233357102076,5.599463437137908e-05,0.07145350001666229,0.07144805969904161,True,500,-0.11152395147140272,-0.0934954439652458,-0.07683597735687006,-0.0007212776657802962,4.59731607892153e-05,0.000865436281897232,0.532,-0.00024814437112430924,0.0002451459642029841,0.68,False,,,,,,,,,,
30,810,840,825.0,middle_formal,M_current29_circular,depth_informative,25,324,684.8623945482451,631.507801847083,713.2203922710793,81.71259042399629,81.3522160303811,-0.07965546141281139,-0.0808397096005731,-0.00024834553789765813,1.2076918445250835,-0.07148216468241632,0.28720691685430694,0.12858210353210978,0.12760791395596868,0.5523015081237186,0.5556934514195524,0.0033919432958339096,0.07171669360256641,0.07144449984595558,True,500,-0.09759242602275282,-0.08129254195534868,-0.06317486002539947,-0.0009808525749191888,-0.00029382429403435094,0.0006317531699688299,0.712,-0.0005319448093995225,-3.940181077837449e-05,1.0,False,,,,,,,,,,
30,840,870,855.0,middle_formal,M0,depth_informative,26,334,685.4907369395155,632.82387431771,713.1939529218481,80.37007860413814,80.26238301295405,-0.10302208980653073,-0.10342177704405806,-9.040102018719307e-05,1.193941458391645,-0.10724913054183162,0.3642570532939634,0.08830472760323645,0.08817356462592534,0.7575757921371735,0.757935875699386,0.000360083562212479,0.058278089167778616,0.05823479155239567,True,500,-0.11909989696498506,-0.10373890412502082,-0.08822773537869857,-0.0008931734795748453,-5.9228317534075974e-05,0.0006369376022853135,0.544,-0.00033620528050954323,0.0001689713091053144,0.8076923076923077,False,,,,,,,,,,
30,840,870,855.0,middle_formal,M_current29_circular,depth_informative,26,334,685.4907369395155,632.82387431771,713.1939529218481,80.37007860413814,80.26238301295405,-0.0897218865350818,-0.09135322053358674,-0.0003689741474940306,1.193941458391645,-0.22502838493593194,0.29978897404908994,0.0904885340403235,0.08830350869409678,0.6981592324155785,0.705447777143274,0.007288544727695445,0.058994306778876,0.05827768694729398,True,500,-0.10608469075993503,-0.09035271918565396,-0.07589674955045297,-0.001288025488815595,-0.00037756840982433257,0.0003984223014890719,0.796,-0.0006150415183693005,-0.00010956465716493999,1.0,False,,,,,,,,,,
30,870,900,885.0,middle_formal,M0,depth_informative,26,370,685.3209842477265,633.2291073554945,713.1646495236084,79.9355421681139,79.48740336975197,-0.078985811170086,-0.07952383559241458,-0.00012761895025099524,1.192587689733599,0.024356201633949408,0.26015914325255035,0.09795142573144186,0.09769458251087396,0.6234942024068891,0.6244814566596393,0.000987254252750104,0.06137884430430716,0.06129831924878464,True,500,-0.09490099085551795,-0.079732248978644,-0.06432657936106184,-0.0006985017976690099,-7.659199860912913e-05,0.0006640670008357265,0.576,-0.00035400647519547533,7.725888923453807e-05,0.9230769230769231,False,,,,,,,,,,
30,870,900,885.0,middle_formal,M_current29_circular,depth_informative,26,370,685.3209842477265,633.2291073554945,713.1646495236084,79.9355421681139,79.48740336975197,-0.06613731918392243,-0.06782649446920822,-0.0004006709876944213,1.192587689733599,-0.09069490202281254,0.21398010545897778,0.10025233574924093,0.09772062803894413,0.5314875860342057,0.5433190958134274,0.011831509779221773,0.062095563990340705,0.0613064898180082,True,500,-0.08305465543206084,-0.06876376945851667,-0.05193916701530164,-0.0010214654476100912,-0.0004534010228990353,0.0002658193116297076,0.846,-0.0006273549261633271,-0.0001970208025398692,1.0,False,,,,,,,,,,
30,900,930,915.0,middle_formal,M0,depth_informative,26,394,685.0777837189462,633.8837947027299,713.1320842910429,79.24828958831301,78.85979780325556,-0.07410332786608483,-0.07364019128839362,0.00011730911820884135,1.176944274873484,0.045667382345061625,0.21529428243769175,0.07252039921615173,0.07230676512280464,0.6631568734894767,0.6641491622345758,0.0009922887450990526,0.05281331388672882,0.052735466507846294,True,500,-0.08768139206593158,-0.07408392378592467,-0.06012295015030201,-0.0004903127144180923,4.84446198899014e-05,0.0006723717985575734,0.576,-6.587193936325891e-05,0.0002349190209112479,0.8846153846153846,False,,,,,,,,,,
30,900,930,915.0,middle_formal,M_current29_circular,depth_informative,26,394,685.0777837189462,633.8837947027299,713.1320842910429,79.24828958831301,78.85979780325556,-0.061676232522762525,-0.06227094401095701,-0.0001506360836722096,1.176944274873484,-0.08399232849766278,0.17164412944015622,0.07274123032690763,0.07238896892955907,0.5762090403897624,0.5782613179625378,0.002052277572775242,0.052893663400808096,0.05276543482882851,True,500,-0.07717978349142103,-0.062400588476073604,-0.048369850035622663,-0.0007352126224766947,-0.0001360026033781445,0.0004543125497773825,0.666,-0.00033470552189250916,-3.273720845715856e-05,1.0,False,,,,,,,,,,
30,930,960,945.0,middle_formal,M0,depth_informative,26,384,684.8394239404547,634.7268108233375,713.1084312712924,78.3816204479549,78.01630517938804,-0.05493288599754542,-0.05411932302559669,0.00022076813838241508,1.176089029434636,0.2023890684538669,0.17251793263579895,0.09405976157129663,0.09331514166321836,0.4547826991999415,0.45909888764888507,0.00431618844894361,0.06014717896425037,0.059908629679903236,True,500,-0.07032362001361332,-0.053507823836853215,-0.038191909164639284,-0.0006678976551112566,0.0002490954397187846,0.0010853603558633657,0.698,-8.086655564266481e-05,0.00041865919294323587,0.9615384615384616,False,,,,,,,,,,
30,930,960,945.0,middle_formal,M_current29_circular,depth_informative,26,384,684.8394239404547,634.7268108233375,713.1084312712924,78.3816204479549,78.01630517938804,-0.04291748935560006,-0.043067969354025494,-4.0834195091963386e-05,1.176089029434636,0.10010408236859346,0.14128872391418645,0.09339904070689731,0.09337356596157008,0.3389490815726779,0.3391293843216977,0.00018030274901980473,0.059935555360896814,0.05992738104174023,True,500,-0.05838456643163635,-0.04225453608017958,-0.027046475347614316,-0.0009261118440618709,-0.00011042967533357291,0.0007793234912140445,0.578,-0.00034333397633683004,0.00015721766428037043,0.6923076923076923,False,,,,,,,,,,
30,960,990,975.0,middle_formal,M0,depth_informative,26,382,684.2470727687829,635.5187344309923,713.0796698645046,77.56093543351233,77.37577831016438,-0.04782296471679441,-0.046408849816010414,0.0004612093816189285,1.182328861303004,0.1858003463378692,0.15988834976854513,0.10042541495664725,0.0972282686231435,0.3719028615779486,0.391898979732473,0.019996118154524387,0.062149142873180865,0.061151850284335854,True,500,-0.062177935157085536,-0.04652163477187182,-0.03155205097407876,-0.0004400130528326631,0.000500739636581174,0.0013563686818453228,0.81,8.867132802145111e-05,0.0008013211515667295,1.0,False,,,,,,,,,,
30,960,990,975.0,middle_formal,M_current29_circular,depth_informative,26,382,684.2470727687829,635.5187344309923,713.0796698645046,77.56093543351233,77.37577831016438,-0.036220253851672296,-0.03558711731812607,0.0002064956029777532,1.182328861303004,0.0879202844557152,0.132056971513072,0.09794739499700285,0.09730649854763176,0.2582944022208833,0.2631475837078421,0.0048531814869587795,0.06137758141116938,0.06117644674584636,True,500,-0.05186742789239057,-0.03536192653676965,-0.018868921254591175,-0.0008358941987776682,0.0002571337115057787,0.0010623700568084347,0.682,-0.0001662352508472853,0.0005468138711882456,0.9230769230769231,False,,,,,,,,,,
30,990,1020,1005.0,middle_formal,M0,depth_informative,26,372,683.5541018490803,636.4437349529577,713.0543245967957,76.61058964383801,76.41297094966626,-0.034897967958157784,-0.0343262027248556,0.0002459612467194752,1.1805473041932697,0.12178955399285532,0.1265823571745202,0.09491778481669641,0.09402499422875987,0.25014996611389984,0.2572030073738729,0.007053041259973054,0.060420890687008254,0.06013606182545861,True,500,-0.04944225995754485,-0.035147248927843516,-0.020415372840446123,-0.0004315573995327137,0.00027240865801855417,0.000984293781252422,0.75,1.1192140230147863e-05,0.00039685052844827746,1.0,False,,,,,,,,,,
30,990,1020,1005.0,middle_formal,M_current29_circular,depth_informative,26,372,683.5541018490803,636.4437349529577,713.0543245967957,76.61058964383801,76.41297094966626,-0.023706948229377613,-0.023707981122529382,-4.4432867290860945e-07,1.1805473041932697,0.03418604258571265,0.10865394143266915,0.09404143717955901,0.09404143426599267,0.13448664687571632,0.13448667369081668,2.6815100382934547e-08,0.06014131984800435,0.0601413189163633,True,500,-0.038704358073643516,-0.023140545274062615,-0.008880435597268019,-0.0006757829622406745,-4.049636644336314e-06,0.0006603037326903413,0.51,-0.00023553629315945432,0.00015035091715348854,0.4230769230769231,False,,,,,,,,,,
30,1020,1050,1035.0,middle_formal,M0,depth_informative,26,382,682.8524491710917,637.4551063341784,713.0268537893426,75.5717474551642,75.34120666598665,-0.01729047764039097,-0.016831442797936785,0.00028846547446536414,1.1464035359364233,0.14843526438203583,0.08293789740747315,0.07516492136461879,0.07395559575113404,0.09372043765066529,0.1083015356925332,0.014581098041867885,0.053767634446977484,0.053333347826929375,True,500,-0.03261608853245275,-0.01660910013902608,-0.0011920321353266474,-0.0004010258402763484,0.00026333306997308243,0.0009066838282941914,0.718,4.949367448875422e-05,0.00044265250803986574,1.0,False,,,,,,,,,,
30,1020,1050,1035.0,middle_formal,M_current29_circular,depth_informative,26,382,682.8524491710917,637.4551063341784,713.0268537893426,75.5717474551642,75.34120666598665,-0.006486635348605734,-0.006406601319429046,5.0294775177413026e-05,1.1464035359364233,0.052987296277537864,0.0750977436602761,0.07400375626848578,0.07396699408391923,0.014567513462711457,0.01505703795139457,0.000489524488683114,0.05335071056713944,0.05333745764322712,True,500,-0.02147497604404635,-0.007141761470965388,0.007895083729482848,-0.0005437689161080751,6.000295971446415e-05,0.0007733518660336896,0.568,-0.00018888191741086845,0.0002045580009378959,0.7692307692307693,False,,,,,,,,,,
30,1050,1080,1065.0,middle_formal,M0,depth_informative,26,364,682.1647085216863,638.3548079827333,713.0020328151294,74.64722483239609,74.56942691742665,-0.0013784175227724016,-0.0010846308744997676,0.00033875146712560245,1.1578067137631243,0.19568675194315013,0.09027346897926841,0.09022406807272418,0.08858157053130558,0.0005472361603339193,0.018741923480877665,0.01819468732054378,0.05890803395408427,0.058369371094550024,True,500,-0.01671165686497642,-0.0008918953691687584,0.01474071006163126,-0.0004225803514726609,0.0003343573125169026,0.0011480778136241624,0.748,5.762971453761328e-05,0.0005539181854797023,1.0,False,,,,,,,,,,
30,1050,1080,1065.0,middle_formal,M_current29_circular,depth_informative,26,364,682.1647085216863,638.3548079827333,713.0020328151294,74.64722483239609,74.56942691742665,0.00905705740232299,0.00915178924717158,0.00010923080274291676,1.1578067137631243,0.11192589902331132,0.09086762764618349,0.08873484013767016,0.08856406186791388,0.023471367788073905,0.025350785950296162,0.0018794181622222204,0.05841984651497698,0.058363602286380864,True,500,-0.006753942056133497,0.008969448696187536,0.025421394104675078,-0.0006469859794001311,0.00012680757236805003,0.0008863104212597991,0.612,-0.0001721039950251075,0.00032399574929138923,0.8846153846153846,False,,,,,,,,,,
30,1080,1110,1095.0,middle_formal,M0,depth_informative,28,378,681.5337623433293,639.3785822016833,712.9757766771431,73.59719447545979,73.58469534320568,-0.012132921392846023,-0.01216108737091988,0.00012449208154831126,1.0201637017541982,0.06155297920496036,0.08905562212965995,0.08493380424696048,0.08471266923795515,0.046283634700775345,0.04876674585891627,0.002483111158140868,0.05507585815652045,0.05500411323514008,True,500,-0.027423197573372242,-0.012322807819166507,0.0031561581843371407,-0.0005623109643783041,0.00010391578821732521,0.0008660408975218163,0.586,-0.00017785361319414453,0.0002993887337935907,0.9285714285714286,False,,,,,,,,,,
30,1080,1110,1095.0,middle_formal,M_current29_circular,depth_informative,28,378,681.5337623433293,639.3785822016833,712.9757766771431,73.59719447545979,73.58469534320568,-0.0021560122304138374,-0.0021344028318006345,-9.551235917717856e-05,1.0201637017541982,-0.028524479798795535,0.08500938715202867,0.08487923226737323,0.08474906757658249,0.0015310648507872449,0.0030622450551329727,0.0015311802043457014,0.055058161542192695,0.05501592872477365,True,500,-0.01597956937018374,-0.002033609018993702,0.010969382139189162,-0.0007816289906472793,-0.0001331390833090261,0.0006521064860053073,0.618,-0.0003980166887756723,7.947851050796675e-05,0.8214285714285714,False,,,,,,,,,,
30,1110,1140,1125.0,middle_formal,M0,depth_informative,26,384,680.6437763615825,642.3483387049049,712.9514257159833,70.6030870110784,70.57601596835707,0.01095679396978089,0.010120487571003886,0.0003741202796512607,1.1090001712989663,0.14505506875826865,0.18774970611416442,0.18462837142766253,0.18292825179269367,0.016624977748854186,0.02568022300146222,0.00905524525260811,0.08426797261567559,0.0838790915069225,True,500,-0.01708728155824318,0.009567519335750044,0.035383853938923474,-0.0004180987438749465,0.00033978790646313267,0.001118457472648626,0.75,1.4918403167361431e-05,0.0005744574409156395,1.0,False,,,,,,,,,,
30,1110,1140,1125.0,middle_formal,M_current29_circular,depth_informative,26,384,680.6437763615825,642.3483387049049,712.9514257159833,70.6030870110784,70.57601596835707,0.020365144259334167,0.020000773241753107,0.00016300077004503924,1.1090001712989663,0.08380585252440838,0.1940828254787294,0.18329960886043864,0.18297688112192168,0.05555987033727805,0.0572227054579072,0.0016628351206291264,0.08396418853398584,0.08389023990216705,True,500,-0.006740843303004718,0.019681310453094576,0.04503305329492416,-0.0006727452703799607,0.0001596940013456134,0.0009925797267940778,0.604,-0.00019652234821924435,0.00036331446017535415,0.9615384615384616,False,,,,,,,,,,
30,1140,1170,1155.0,middle_formal,M0,depth_informative,27,375,679.9497097599605,640.7888668546599,712.9254169153771,72.13655006071724,72.12387362977029,0.01884539572816202,0.017588328880889913,0.0008995956332945988,1.0770150229729285,0.3528203883973098,0.09954148295866282,0.08995246157458507,0.07885320330465866,0.09633191207388214,0.2078357589126486,0.11150384683876641,0.05771977694785868,0.05404154893490428,True,500,0.0036872533485111042,0.01730037631351207,0.03335190883676386,0.00014847912830025795,0.0009176690279569633,0.0016096247354883881,0.974,0.000635269985179779,0.0010707666334864479,1.0,True,,,,,,,,,,
30,1140,1170,1155.0,middle_formal,M_current29_circular,depth_informative,27,375,679.9497097599605,640.7888668546599,712.9254169153771,72.13655006071724,72.12387362977029,0.028260994542516783,0.027284553437438595,0.0006987712357571544,1.0770150229729285,0.2885235205531345,0.10711955882188867,0.08555509588352025,0.07885826520342126,0.20131209627388758,0.26382944374760187,0.06251734747371429,0.056291271569801966,0.054043283477372125,True,500,0.01214868143824093,0.027808006988878392,0.043143398882059245,-4.385414208326599e-05,0.0006655650422749276,0.001358239576864619,0.942,0.0004341549242044545,0.0008699031733173078,1.0,False,,,,,,,,,,
30,1170,1200,1185.0,middle_formal,M0,depth_informative,29,399,679.7582378440203,641.8133437186711,712.8991426865636,71.0857989678924,71.05799009146847,0.0485646040049364,0.0467982437675388,0.0006042141002019208,1.1418476420155932,0.2765285339891079,0.2085319068731672,0.14013480477063495,0.13487881445927027,0.3279934621426187,0.35319819167382394,0.025204729531205308,0.0695142765715308,0.0681981935394465,True,500,0.033068150291777294,0.04615562728726537,0.05986972854077749,-4.818124177745047e-05,0.0006190755040183572,0.0012861482985216171,0.938,0.0003754876408264594,0.0007775950736098327,1.0,False,,,,,,,,,,
30,1170,1200,1185.0,middle_formal,M_current29_circular,depth_informative,29,399,679.7582378440203,641.8133437186711,712.8991426865636,71.0857989678924,71.05799009146847,0.0573981650692164,0.056184397029082386,0.00041519037209756263,1.1418476420155932,0.2059134897028315,0.23289233314271174,0.1373504018966344,0.13486859839941606,0.410240775025991,0.4208972164112792,0.01065644138528823,0.06882020600852892,0.06819561073938554,True,500,0.0423668061067312,0.05672349059077953,0.07137013274286923,-0.00021017860523836522,0.00043683264392986923,0.001105677714252581,0.874,0.00018646094366310268,0.0005882141554438483,1.0,False,,,,,,,,,,
30,1200,1230,1215.0,middle_formal,M0,depth_informative,29,429,679.856063928484,642.4239750689137,712.8734978730937,70.44952280417999,70.40824189749287,0.05524201063624594,0.05275807862170242,0.0008806270694707744,1.137042669086671,0.32954228990888573,0.19050639906759595,0.10200768663267776,0.09099606244408845,0.46454456578918835,0.5223464256872494,0.05780185989806115,0.05930856966416893,0.05601602678424011,True,500,0.03735765622348842,0.053333427437359665,0.06932158682086415,9.044799782375507e-05,0.0008607853914489863,0.0016334661289866643,0.962,0.0006023019895971998,0.0011109474047330146,1.0,True,,,,,,,,,,
30,1200,1230,1215.0,middle_formal,M_current29_circular,depth_informative,29,429,679.856063928484,642.4239750689137,712.8734978730937,70.44952280417999,70.40824189749287,0.06378467583525246,0.06179987241870368,0.0007036712784235163,1.137042669086671,0.26188080088959526,0.21609923041996473,0.09811316914912575,0.0910823331323653,0.5459809414478073,0.5785161615089653,0.032535220061158054,0.05816539116416392,0.056042574066620075,True,500,0.04659534055115737,0.061040916150504096,0.07791184815826051,-0.0001329373230345148,0.0007127205485365241,0.0014995305212921063,0.912,0.00042501897598220124,0.0009340359940357765,1.0,False,,,,,,,,,,
30,1230,1260,1245.0,middle_formal,M0,depth_informative,29,455,680.4577290657691,642.4733138503874,712.8465901263629,70.37327627597551,70.35741675152235,0.0564162680008485,0.05531497097844214,0.0004984176277004649,1.1054919691964826,0.30748781627217653,0.1718978999183612,0.07959683635919795,0.07611158093886236,0.536952828411513,0.5572279767524226,0.020275148340909523,0.0523900610339858,0.05123023788500181,True,500,0.041761554942897544,0.0553236090597085,0.06867204681564605,-0.00019653462202830088,0.0004913478126271718,0.0011127197630143545,0.87,0.0003567110412575621,0.0007543079682300798,1.0,False,,,,,,,,,,
