weighting,t,region,v_min_px,v_max_px,sample_count,invalid_count,before_bias_mm,before_mae_mm,before_rmse_mm,before_p95_abs_mm,before_residual_energy,linear_bias_mm,linear_mae_mm,linear_rmse_mm,linear_p95_abs_mm,linear_residual_energy,exact_bias_mm,exact_mae_mm,exact_rmse_mm,exact_p95_abs_mm,exact_residual_energy,linearization_gap_bias_mm,linearization_gap_mae_mm,linearization_gap_rmse_mm,linearization_gap_p95_abs_mm,linearization_gap_residual_energy,exact_explained_fraction
v_region_equal,0.046875,extrap_top_v_lt_242,0,241.997693497,1141,0,0.310697812626,0.322846891336,0.396769748752,0.716922558465,174.002008827,0.296086536543,0.307522148909,0.378374409044,0.684132660193,158.241601131,0.471902506487,0.471902506487,0.527617864918,0.860554102639,307.691955235,0.175815969945,0.175815969945,0.175816438344,0.17650183898,34.1661554995,-0.768324155049
v_region_equal,0.046875,extrap_bottom_v_gt_2732,2731.97787458,3000,1784,0,-0.193657385766,0.289713215891,0.307258672468,0.424236186474,143.907134949,-0.184554414471,0.276115829366,0.292965041075,0.406434635255,130.829483598,-0.0100424945471,0.199170614879,0.228131953703,0.442166229637,79.3316097389,0.174511919924,0.174511919924,0.174512350647,0.175264131737,46.4222690276,0.448730531903
v_region_equal,0.0546875,top_0_299,0,300,1605,0,0.286592086279,0.305866738086,0.379494468127,0.688220936835,252.949792572,0.270924828992,0.288956753234,0.358958298716,0.650807614546,226.314002166,0.508751939316,0.508751939316,0.560839205553,0.889620755905,552.459135282,0.237827110324,0.237827110324,0.237827773286,0.238772775382,99.3455841739,-1.18406637011
v_region_equal,0.0546875,middle_300_2699,300,2700,13979,0,-0.0780251129459,0.1073157933,0.130961775974,0.241230912066,240.991945252,-0.0737665443647,0.101567776253,0.123913894068,0.227809315249,215.751302243,0.162738019767,0.164713558443,0.190910686815,0.324698837152,512.12254555,0.236504564132,0.236504564132,0.236504769314,0.237167156283,785.94692942,-1.12506083975
v_region_equal,0.0546875,bottom_2700_2999,2700,3000,1980,0,-0.16082211758,0.285722516962,0.302005869544,0.419320640496,160.196932458,-0.151965314415,0.270118125645,0.285656807953,0.398285831181,143.321909673,0.0842535439247,0.190315459245,0.256659979666,0.533724348848,115.701699843,0.23621885834,0.23621885834,0.236219522083,0.237209357534,98.0065274139,0.277753337297
v_region_equal,0.0546875,bin_0000_0299,0,300,1605,0,0.286592086279,0.305866738086,0.379494468127,0.688220936835,252.949792572,0.270924828992,0.288956753234,0.358958298716,0.650807614546,226.314002166,0.508751939316,0.508751939316,0.560839205553,0.889620755905,552.459135282,0.237827110324,0.237827110324,0.237827773286,0.238772775382,99.3455841739,-1.18406637011
v_region_equal,0.0546875,bin_0300_0599,300,600,1900,0,-0.021777677273,0.113925073127,0.148369931403,0.345094914097,38.6647512268,-0.0205572257425,0.107859224651,0.140349924653,0.326993939934,34.5977452112,0.216429383983,0.217160457713,0.257321877005,0.563776378678,116.299232784,0.236986609725,0.236986609725,0.236986879128,0.237748341544,98.6443083358,-2.00788778136
v_region_equal,0.0546875,bin_0600_0899,600,900,1717,0,-0.131947252677,0.170822249627,0.185203494912,0.304113729188,60.2451075645,-0.124811957413,0.161280563903,0.174833328356,0.28693781391,53.6873390655,0.111765230225,0.121871698143,0.165995557755,0.409558997351,48.3967680512,0.236577187638,0.236577187638,0.236577389802,0.237302238681,98.3037081024,0.196668907939
v_region_equal,0.0546875,bin_0900_1199,900,1200,1875,0,-0.0870323329374,0.105988705592,0.133346624065,0.255862191337,31.2311142235,-0.0822842243777,0.100411204562,0.126166711675,0.242857545859,27.9584439366,0.154252509063,0.156872639511,0.181602890277,0.291324763665,57.9253865771,0.236536733441,0.236536733441,0.236536824806,0.236826364296,98.2699994913,-0.854733268962
v_region_equal,0.0546875,bin_1200_1499,1200,1500,1490,0,-0.00496585226374,0.0602185663041,0.071186242252,0.125502174831,8.90052377939,-0.00465699988417,0.0572092309526,0.0675317377784,0.118753465426,8.01012474079,0.231974262128,0.231975450865,0.24160194757,0.336113558434,102.523704479,0.236631262013,0.236631262013,0.236631316711,0.236877102756,98.3485291166,-10.5188394549
v_region_equal,0.0546875,bin_1500_1799,1500,1800,1945,0,-0.0935593562295,0.0997221105906,0.118154058019,0.20446276614,24.5200139373,-0.0883844446489,0.0943492464498,0.111801817323,0.193114285394,21.9543788608,0.147966216644,0.147971139837,0.163105259102,0.254863573204,46.72608099,0.236350661293,0.236350661293,0.236350717662,0.236606230705,98.1154226786,-0.905630278572
v_region_equal,0.0546875,bin_1800_2099,1800,2100,1732,0,-0.0705829132632,0.0782106456986,0.0954708148369,0.17466533717,16.0090177794,-0.0667008767501,0.0741440084107,0.0905780773302,0.165864737936,14.4101872463,0.169667044378,0.169805803326,0.180437330427,0.252692542244,57.1842217035,0.236367921128,0.236367921128,0.236367957472,0.236537070401,98.1297366012,-2.57200063687
v_region_equal,0.0546875,bin_2100_2399,2100,2400,1561,0,-0.105078562403,0.107941641103,0.123340201836,0.223774725707,26.719771385,-0.0993798902135,0.102060277021,0.11671036029,0.210444296928,23.9244657209,0.136907403095,0.138306400513,0.150018808589,0.221425383094,39.528911243,0.236287293309,0.236287293309,0.236287339503,0.236452301601,98.0628098399,-0.479388078344
v_region_equal,0.0546875,bin_2400_2699,2400,2700,1759,0,-0.10925695652,0.121697354357,0.140560508402,0.242342571352,34.7016453557,-0.103356735888,0.115228454071,0.133298588512,0.229483738324,31.2086174614,0.132942108618,0.133744877633,0.157443131408,0.237730272817,43.538239722,0.236298844506,0.236298844506,0.236298911587,0.236501406506,98.0724152538,-0.254644823776
v_region_equal,0.0546875,bin_2700_2999,2700,3000,1980,0,-0.16082211758,0.285722516962,0.302005869544,0.419320640496,160.196932458,-0.151965314415,0.270118125645,0.285656807953,0.398285831181,143.321909673,0.0842535439247,0.190315459245,0.256659979666,0.533724348848,115.701699843,0.23621885834,0.23621885834,0.236219522083,0.237209357534,98.0065274139,0.277753337297
v_region_equal,0.0546875,extrap_top_v_lt_242,0,241.997693497,1141,0,0.310697812626,0.322846891336,0.396769748752,0.716922558465,174.002008827,0.293651323862,0.304968283625,0.37530899008,0.678667677147,155.687983039,0.531565637256,0.531565637256,0.58089675877,0.917401359362,372.970998942,0.237914313394,0.237914313394,0.237914946831,0.238842104051,62.5634387684,-1.14348674166
v_region_equal,0.0546875,extrap_bottom_v_gt_2732,2731.97787458,3000,1784,0,-0.193657385766,0.289713215891,0.307258672468,0.424236186474,143.907134949,-0.183037252588,0.273849598278,0.29058328777,0.403528336421,128.710890109,0.0531121864182,0.172928481257,0.232362009314,0.502116874465,82.3008411432,0.236149439006,0.236149439006,0.236150022025,0.237167455669,85.0060836509,0.428097563251
v_region_equal,0.0625,top_0_299,0,300,1605,0,0.286592086279,0.305866738086,0.379494468127,0.688220936835,252.949792572,0.268686649379,0.28654178795,0.356025011835,0.645361597221,222.630390219,0.57752744064,0.57752744064,0.623246169228,0.955482190191,682.24861709,0.308840791261,0.308840791261,0.308841651552,0.310068660022,167.530992295,-1.69717009907
v_region_equal,0.0625,middle_300_2699,300,2700,13979,0,-0.0780251129459,0.1073157933,0.130961775974,0.241230912066,240.991945252,-0.0731581774246,0.100747320198,0.1229078825,0.225835056488,212.262311123,0.2339674929,0.234017676553,0.254085695762,0.395008141944,907.139019562,0.307125670324,0.307125670324,0.307125936585,0.307984667003,1325.39828158,-2.76418812926
v_region_equal,0.0625,bottom_2700_2999,2700,3000,1980,0,-0.16082211758,0.285722516962,0.302005869544,0.419320640496,160.196932458,-0.15070005682,0.267888926885,0.283321820756,0.395423502559,140.98843073,0.156051832119,0.18952720143,0.28681000557,0.602343510182,144.481427634,0.306751888939,0.306751888939,0.30675275112,0.308038455414,165.272410461,0.0981011595098
v_region_equal,0.0625,bin_0000_0299,0,300,1605,0,0.286592086279,0.305866738086,0.379494468127,0.688220936835,252.949792572,0.268686649379,0.28654178795,0.356025011835,0.645361597221,222.630390219,0.57752744064,0.57752744064,0.623246169228,0.955482190191,682.24861709,0.308840791261,0.308840791261,0.308841651552,0.310068660022,167.530992295,-1.69717009907
v_region_equal,0.0625,bin_0300_0599,300,600,1900,0,-0.021777677273,0.113925073127,0.148369931403,0.345094914097,38.6647512268,-0.0203828755239,0.106993214316,0.139205127524,0.324408086483,34.035637808,0.287367647708,0.287432637956,0.318854416107,0.632189020699,178.569918761,0.307750523232,0.307750523232,0.307750872656,0.308739618423,166.349697173,-3.61841633777
v_region_equal,0.0625,bin_0600_0899,600,900,1717,0,-0.131947252677,0.170822249627,0.185203494912,0.304113729188,60.2451075645,-0.123792629518,0.159917465942,0.173352490132,0.284484111727,52.7817271603,0.183427335641,0.183757974519,0.220154089806,0.478779085808,85.1288847709,0.307219965159,0.307219965159,0.307220227598,0.308161619891,165.776528746,-0.413042290276
v_region_equal,0.0625,bin_0900_1199,900,1200,1875,0,-0.0870323329374,0.105988705592,0.133346624065,0.255862191337,31.2311142235,-0.0816059231549,0.0996157129553,0.125141741928,0.241047354187,27.5060241678,0.22556219077,0.225568030869,0.244803464486,0.36176797949,105.258832304,0.307168113925,0.307168113925,0.307168232584,0.307544215076,165.720420308,-2.37031946894
v_region_equal,0.0625,bin_1200_1499,1200,1500,1490,0,-0.00496585226374,0.0602185663041,0.071186242252,0.125502174831,8.90052377939,-0.00461287811566,0.0567810979581,0.0670107960573,0.117638441886,7.88702073885,0.302678227789,0.302678227789,0.310015812067,0.406072590408,168.807259275,0.307291105904,0.307291105904,0.307291176897,0.307610235896,165.853106299,-17.9659916044
v_region_equal,0.0625,bin_1500_1799,1500,1800,1945,0,-0.0935593562295,0.0997221105906,0.118154058019,0.20446276614,24.5200139373,-0.087645171566,0.0935825127712,0.110895088113,0.19151956596,21.599716405,0.219281562481,0.219281562481,0.229626061448,0.32551074067,92.6116841882,0.306926734047,0.306926734047,0.306926807228,0.307258644466,165.460019758,-2.77698334205
v_region_equal,0.0625,bin_1800_2099,1800,2100,1732,0,-0.0705829132632,0.0782106456986,0.0954708148369,0.17466533717,16.0090177794,-0.0661463001054,0.073563852608,0.0898799719474,0.164695069397,14.1889181951,0.240802405656,0.240802405656,0.248412268773,0.323358997626,108.385082128,0.306948705761,0.306948705761,0.306948752965,0.307168453586,165.483681893,-5.77025184317
v_region_equal,0.0625,bin_2100_2399,2100,2400,1561,0,-0.105078562403,0.107941641103,0.123340201836,0.223774725707,26.719771385,-0.0985657941864,0.101220097047,0.115764149555,0.208539949959,23.538110629,0.208277322544,0.208277322544,0.21699661128,0.292312252036,82.7045364747,0.306843116731,0.306843116731,0.306843176703,0.307057235628,165.369863911,-2.09525614135
v_region_equal,0.0625,bin_2400_2699,2400,2700,1759,0,-0.10925695652,0.121697354357,0.140560508402,0.242342571352,34.7016453557,-0.102513847226,0.114304607989,0.132262075715,0.227381984682,30.7251560194,0.204343250608,0.204343250608,0.220856314745,0.308463176375,85.6728216598,0.306857097835,0.306857097835,0.306857184994,0.307120570207,165.384963494,-1.46884033255
v_region_equal,0.0625,bin_2700_2999,2700,3000,1980,0,-0.16082211758,0.285722516962,0.302005869544,0.419320640496,160.196932458,-0.15070005682,0.267888926885,0.283321820756,0.395423502559,140.98843073,0.156051832119,0.18952720143,0.28681000557,0.602343510182,144.481427634,0.306751888939,0.306751888939,0.30675275112,0.308038455414,165.272410461,0.0981011595098
v_region_equal,0.0625,extrap_top_v_lt_242,0,241.997693497,1141,0,0.310697812626,0.322846891336,0.396769748752,0.716922558465,174.002008827,0.291216111182,0.302414609366,0.372243714549,0.673202694102,153.155255383,0.600169912545,0.600169912545,0.643652664059,0.983220559898,457.910180911,0.308953801363,0.308953801363,0.308954623401,0.310158186816,105.503424038,-1.63163732419
v_region_equal,0.0625,extrap_bottom_v_gt_2732,2731.97787458,3000,1784,0,-0.193657385766,0.289713215891,0.307258672468,0.424236186474,143.907134949,-0.181520090706,0.27158336719,0.288201692433,0.400622037586,126.609729496,0.1251415786,0.163590256328,0.257048889005,0.570978929886,100.717628085,0.306661669306,0.306661669306,0.306662426597,0.307983795891,143.349163509,0.300120677685
v_region_equal,0.0703125,top_0_299,0,300,1605,0,0.286592086279,0.305866738086,0.379494468127,0.688220936835,252.949792572,0.266448469767,0.284126883673,0.353091846296,0.639915579895,218.977153514,0.655090017858,0.655090017858,0.695156142988,1.03016678451,848.766359688,0.388641548091,0.388641548091,0.388642629865,0.390186454663,265.29208986,-2.35547363395
v_region_equal,0.0703125,middle_300_2699,300,2700,13979,0,-0.0780251129459,0.1073157933,0.130961775974,0.241230912066,240.991945252,-0.0725498104844,0.0999269977707,0.1219020935,0.223911898054,208.802523759,0.31393635595,0.313936948457,0.328988216007,0.473955289961,1520.80699001,0.386486166435,0.386486166435,0.38648650126,0.387565325991,2098.85325615,-5.31061336271
v_region_equal,0.0703125,bottom_2700_2999,2700,3000,1980,0,-0.16082211758,0.285722516962,0.302005869544,0.419320640496,160.196932458,-0.149434799225,0.265659728126,0.280986992906,0.392561173938,138.674261436,0.236577578838,0.239558795426,0.336192262479,0.679726353409,198.517526882,0.386012378063,0.386012378063,0.386013463297,0.387631738701,261.714830152,-0.239209289694
v_region_equal,0.0703125,bin_0000_0299,0,300,1605,0,0.286592086279,0.305866738086,0.379494468127,0.688220936835,252.949792572,0.266448469767,0.284126883673,0.353091846296,0.639915579895,218.977153514,0.655090017858,0.655090017858,0.695156142988,1.03016678451,848.766359688,0.388641548091,0.388641548091,0.388642629865,0.390186454663,265.29208986,-2.35547363395
v_region_equal,0.0703125,bin_0300_0599,300,600,1900,0,-0.021777677273,0.113925073127,0.148369931403,0.345094914097,38.6647512268,-0.0202085253052,0.106127433434,0.138060577061,0.321822233031,33.4782537689,0.367062547934,0.367062547934,0.391846488228,0.709386278887,269.684102579,0.38727107324,0.38727107324,0.387271512419,0.388515614388,263.423509615,-5.9749343788
v_region_equal,0.0703125,bin_0600_0899,600,900,1717,0,-0.131947252677,0.170822249627,0.185203494912,0.304113729188,60.2451075645,-0.122773301623,0.158554367982,0.17187181735,0.282030409545,51.8839182966,0.263831511442,0.263836251492,0.290160582914,0.556767719241,147.876873034,0.386604813064,0.386604813064,0.386605143195,0.387789895008,262.517755938,-1.45458725218
v_region_equal,0.0703125,bin_0900_1199,900,1200,1875,0,-0.0870323329374,0.105988705592,0.133346624065,0.255862191337,31.2311142235,-0.0809276219321,0.0988202283036,0.124116968791,0.239237162515,27.0573805386,0.305612785258,0.305612785258,0.31986984221,0.440960206411,179.709079904,0.38654040719,0.38654040719,0.38654055652,0.387013666684,262.430050262,-4.75416805874
v_region_equal,0.0703125,bin_1200_1499,1200,1500,1490,0,-0.00496585226374,0.0602185663041,0.071186242252,0.125502174831,8.90052377939,-0.00456875634715,0.0563534226005,0.0664901568653,0.116525681354,7.76494070209,0.382126712438,0.382126712438,0.387884001238,0.484784476326,264.257402819,0.386695468785,0.386695468785,0.386695558071,0.38709690773,262.640559716,-28.6900957032
v_region_equal,0.0703125,bin_1500_1799,1500,1800,1945,0,-0.0935593562295,0.0997221105906,0.118154058019,0.20446276614,24.5200139373,-0.0869058984831,0.0928160134944,0.109988555954,0.189924846527,21.2480181593,0.29933107139,0.29933107139,0.306885139573,0.404899132716,165.415097887,0.386236969873,0.386236969873,0.386237061938,0.386654673326,262.018115061,-5.74612576934
v_region_equal,0.0703125,bin_1800_2099,1800,2100,1732,0,-0.0705829132632,0.0782106456986,0.0954708148369,0.17466533717,16.0090177794,-0.0655917234607,0.0729838373695,0.0891820959472,0.163525400859,13.9694329716,0.320672345947,0.320672345947,0.326353544727,0.402765822511,187.068255744,0.386264069408,0.386264069408,0.386264128818,0.386540707206,262.054839974,-10.6851800855
v_region_equal,0.0703125,bin_2100_2399,2100,2400,1561,0,-0.105078562403,0.107941641103,0.123340201836,0.223774725707,26.719771385,-0.0977516981593,0.100379917073,0.114818183061,0.206635602991,23.1549991093,0.288378401884,0.288378401884,0.294647795204,0.371964701749,152.485946501,0.386130100043,0.386130100043,0.386130175492,0.386399068205,261.873114424,-4.70685820265
v_region_equal,0.0703125,bin_2400_2699,2400,2700,1759,0,-0.10925695652,0.121697354357,0.140560508402,0.242342571352,34.7016453557,-0.101670958565,0.113380761908,0.131225805077,0.22528023104,30.2455802131,0.28447547131,0.28447547131,0.296405083157,0.387934642631,154.310231542,0.386146429875,0.386146429875,0.386146539613,0.386478187627,261.895311156,-3.44676988541
v_region_equal,0.0703125,bin_2700_2999,2700,3000,1980,0,-0.16082211758,0.285722516962,0.302005869544,0.419320640496,160.196932458,-0.149434799225,0.265659728126,0.280986992906,0.392561173938,138.674261436,0.236577578838,0.239558795426,0.336192262479,0.679726353409,198.517526882,0.386012378063,0.386012378063,0.386013463297,0.387631738701,261.714830152,-0.239209289694
v_region_equal,0.0703125,extrap_top_v_lt_242,0,241.997693497,1141,0,0.310697812626,0.322846891336,0.396769748752,0.716922558465,174.002008827,0.288780898501,0.299861032051,0.369178586025,0.667737711056,150.643418162,0.677564369074,0.677564369074,0.715820621681,1.05786021265,566.350865332,0.388783470573,0.388783470573,0.388784504317,0.390298486587,167.068683858,-2.25485245344
v_region_equal,0.0703125,extrap_bottom_v_gt_2732,2731.97787458,3000,1784,0,-0.193657385766,0.289713215891,0.307258672468,0.424236186474,143.907134949,-0.180002928823,0.269317136103,0.28582025901,0.397715738751,124.52600176,0.205895830226,0.209330958272,0.303419898768,0.648601937689,140.333754814,0.385898759049,0.385898759049,0.385899712219,0.387562651791,226.998473475,0.024831153342
v_region_equal,0.078125,top_0_299,0,300,1605,0,0.286592086279,0.305866738086,0.379494468127,0.688220936835,252.949792572,0.264210290155,0.281712296487,0.35015880515,0.63446956257,215.354292051,0.741292894147,0.741292894147,0.776421740748,1.11352709216,1058.81187574,0.477082603993,0.477082603993,0.477083930927,0.478978771892,399.772583105,-3.18585785336
v_region_equal,0.078125,middle_300_2699,300,2700,13979,0,-0.0780251129459,0.1073157933,0.130961775974,0.241230912066,240.991945252,-0.0719414435442,0.0991068704895,0.120896532624,0.221916957651,205.371940152,0.402498827411,0.402498827411,0.414178507422,0.561334688094,2410.39674855,0.474440270955,0.474440270955,0.474440681688,0.475763605728,3162.84025694,-9.00198054766
v_region_equal,0.078125,bottom_2700_2999,2700,3000,1980,0,-0.16082211758,0.285722516962,0.302005869544,0.419320640496,160.196932458,-0.14816954163,0.263430529366,0.278652328408,0.389541910454,136.379401792,0.325684982192,0.325684982192,0.402854133321,0.765726482406,285.048707582,0.473854523823,0.473854523823,0.473855856311,0.475842800774,394.380953965,-0.77936433119
v_region_equal,0.078125,bin_0000_0299,0,300,1605,0,0.286592086279,0.305866738086,0.379494468127,0.688220936835,252.949792572,0.264210290155,0.281712296487,0.35015880515,0.63446956257,215.354292051,0.741292894147,0.741292894147,0.776421740748,1.11352709216,1058.81187574,0.477082603993,0.477082603993,0.477083930927,0.478978771892,399.772583105,-3.18585785336
v_region_equal,0.078125,bin_0300_0599,300,600,1900,0,-0.021777677273,0.113925073127,0.148369931403,0.345094914097,38.6647512268,-0.0200341750866,0.105262013892,0.136916279448,0.319236379579,32.9255930939,0.455367923621,0.455367923621,0.475284145196,0.79522150955,396.7620108,0.475402098707,0.475402098707,0.47540263717,0.476929679743,396.959867071,-9.26159481729
v_region_equal,0.078125,bin_0600_0899,600,900,1717,0,-0.131947252677,0.170822249627,0.185203494912,0.304113729188,60.2451075645,-0.121753973728,0.157191270021,0.170391314323,0.279580536628,50.9939124744,0.352831932883,0.352831932883,0.372618978289,0.643378624832,243.867187596,0.474585906611,0.474585906611,0.47458631171,0.476040787156,395.59777858,-3.04791687582
v_region_equal,0.078125,bin_0900_1199,900,1200,1875,0,-0.0870323329374,0.105988705592,0.133346624065,0.255862191337,31.2311142235,-0.0802493207093,0.0980247796419,0.123092397175,0.237426970843,26.6125130488,0.394258539856,0.394258539856,0.405249102116,0.528755561753,288.448012582,0.474507860566,0.474507860566,0.474508043885,0.475088782136,395.46730695,-8.23591808213
v_region_equal,0.078125,bin_1200_1499,1200,1500,1490,0,-0.00496585226374,0.0602185663041,0.071186242252,0.125502174831,8.90052377939,-0.00452463457864,0.0559265340919,0.0659698273651,0.115497995968,7.64388463051,0.470173918988,0.470173918988,0.474800343766,0.572103273527,395.954677616,0.474698553567,0.474698553567,0.474698663109,0.475191157728,395.785104779,-43.4866715072
v_region_equal,0.078125,bin_1500_1799,1500,1800,1945,0,-0.0935593562295,0.0997221105906,0.118154058019,0.20446276614,24.5200139373,-0.0861666254001,0.0920497449515,0.109082225759,0.188330127093,20.8992841238,0.387969123351,0.387969123351,0.393746563351,0.492882996401,272.305855944,0.474135748751,0.474135748751,0.474135861733,0.474648538173,394.847177736,-10.1054527391
v_region_equal,0.078125,bin_1800_2099,1800,2100,1732,0,-0.0705829132632,0.0782106456986,0.0954708148369,0.17466533717,16.0090177794,-0.0650371468159,0.0724039683911,0.0884844547571,0.162080351624,13.7517315758,0.40913120181,0.40913120181,0.413543373068,0.490767265601,300.376228442,0.474168348626,0.474168348626,0.474168421566,0.474508067479,394.901409446,-17.7629392747
v_region_equal,0.078125,bin_2100_2399,2100,2400,1561,0,-0.105078562403,0.107941641103,0.123340201836,0.223774725707,26.719771385,-0.0969376021322,0.0995397370991,0.113872466894,0.204731256022,22.7751311619,0.37706496477,0.37706496477,0.381813266785,0.460207785664,256.050399485,0.474002566902,0.474002566902,0.474002659494,0.474332088046,394.625354649,-8.58280652165
v_region_equal,0.078125,bin_2400_2699,2400,2700,1759,0,-0.10925695652,0.121697354357,0.140560508402,0.242342571352,34.7016453557,-0.100828069903,0.112456915827,0.130189782382,0.223523610094,29.7698900425,0.373193014009,0.373193014009,0.382246931928,0.475998825226,256.632376083,0.474021083912,0.474021083912,0.474021218689,0.474428510776,394.656257734,-6.39539504403
v_region_equal,0.078125,bin_2700_2999,2700,3000,1980,0,-0.16082211758,0.285722516962,0.302005869544,0.419320640496,160.196932458,-0.14816954163,0.263430529366,0.278652328408,0.389541910454,136.379401792,0.325684982192,0.325684982192,0.402854133321,0.765726482406,285.048707582,0.473854523823,0.473854523823,0.473855856311,0.475842800774,394.380953965,-0.77936433119
v_region_equal,0.078125,extrap_top_v_lt_242,0,241.997693497,1141,0,0.310697812626,0.322846891336,0.396769748752,0.716922558465,174.002008827,0.286345685821,0.297307691525,0.366113608199,0.662272728011,148.152471377,0.763602158713,0.763602158713,0.797263750341,1.14117295272,702.556398871,0.477256472892,0.477256472892,0.477257741001,0.479115530507,251.757907225,-3.03763383888
v_region_equal,0.078125,extrap_bottom_v_gt_2732,2731.97787458,3000,1784,0,-0.193657385766,0.289713215891,0.307258672468,0.424236186474,143.907134949,-0.178485766941,0.267050905015,0.283438991585,0.394764435357,122.459706902,0.295229178193,0.295229178193,0.368919510786,0.734839541075,207.461386182,0.473714945133,0.473714945133,0.473716115424,0.47575762555,342.06634395,-0.441633774828
v_region_equal,0.0859375,top_0_299,0,300,1605,0,0.286592086279,0.305866738086,0.379494468127,0.688220936835,252.949792572,0.261972110542,0.279298229755,0.347225891549,0.629028809495,211.76180583,0.835993267456,0.835993267456,0.866851495706,1.20541965778,1319.81431401,0.574021156914,0.574021156914,0.574022752224,0.576302213003,578.737523692,-4.21769281008
v_region_equal,0.0859375,middle_300_2699,300,2700,13979,0,-0.0780251129459,0.1073157933,0.130961775974,0.241230912066,240.991945252,-0.071333076604,0.0982870290331,0.119891205611,0.219919870183,201.9705603,0.499513071423,0.499513071423,0.508837844001,0.657253777217,3638.07981754,0.570846148027,0.570846148027,0.570846641873,0.572438521563,4578.80677303,-14.0962714283
v_region_equal,0.0859375,bottom_2700_2999,2700,3000,1980,0,-0.16082211758,0.285722516962,0.302005869544,0.419320640496,160.196932458,-0.146904284035,0.261201330607,0.276317831403,0.386680329375,134.103851796,0.423232192282,0.423232192282,0.48427914997,0.860201465448,411.921984707,0.570136476317,0.570136476317,0.570138079857,0.572529199717,570.930870234,-1.57134751825
v_region_equal,0.0859375,bin_0000_0299,0,300,1605,0,0.286592086279,0.305866738086,0.379494468127,0.688220936835,252.949792572,0.261972110542,0.279298229755,0.347225891549,0.629028809495,211.76180583,0.835993267456,0.835993267456,0.866851495706,1.20541965778,1319.81431401,0.574021156914,0.574021156914,0.574022752224,0.576302213003,578.737523692,-4.21769281008
v_region_equal,0.0859375,bin_0300_0599,300,600,1900,0,-0.021777677273,0.113925073127,0.148369931403,0.345094914097,38.6647512268,-0.0198598248679,0.10439676428,0.13577224108,0.316650526127,32.3776557829,0.552141571599,0.552141571599,0.568442695622,0.889552037569,567.540435289,0.572001396467,0.572001396467,0.572002043544,0.573839133649,574.670083744,-13.6784970104
v_region_equal,0.0859375,bin_0600_0899,600,900,1717,0,-0.131947252677,0.170822249627,0.185203494912,0.304113729188,60.2451075645,-0.120734645833,0.155828172061,0.168910985516,0.277131965393,50.1117096938,0.45028672253,0.45028672253,0.465709733951,0.738469486695,380.937791079,0.571021368363,0.571021368363,0.571021855574,0.572771976392,572.702251342,-5.32313239164
v_region_equal,0.0859375,bin_0900_1199,900,1200,1875,0,-0.0870323329374,0.105988705592,0.133346624065,0.255862191337,31.2311142235,-0.0795710194864,0.0972296655998,0.122068032155,0.235587630508,26.1714216986,0.491357645578,0.491357645578,0.500091198593,0.625012108966,439.260195818,0.570928665064,0.570928665064,0.570928885633,0.57162757222,572.51577946,-13.0648262715
v_region_equal,0.0859375,bin_1200_1499,1200,1500,1490,0,-0.00496585226374,0.0602185663041,0.071186242252,0.125502174831,8.90052377939,-0.00448051281013,0.0555005145536,0.0654498149431,0.114722646074,7.52385252411,0.566677994179,0.566677994179,0.570469673918,0.667886986448,571.595173657,0.57115850699,0.57115850699,0.571158638712,0.571750973189,572.976655526,-63.2203973412
v_region_equal,0.0859375,bin_1500_1799,1500,1800,1945,0,-0.0935593562295,0.0997221105906,0.118154058019,0.20446276614,24.5200139373,-0.0854273523172,0.0912840650788,0.108176102605,0.186735407659,20.5535142985,0.485054037912,0.485054037912,0.489624207449,0.58932052156,421.065046844,0.57048139023,0.57048139023,0.570481526124,0.571098403046,571.618925083,-16.1723004693
v_region_equal,0.0859375,bin_1800_2099,1800,2100,1732,0,-0.0705829132632,0.0782106456986,0.0954708148369,0.17466533717,16.0090177794,-0.0644825701712,0.0718244238214,0.0877870539752,0.1608111579,13.5358140077,0.506037251215,0.506037251215,0.509566709116,0.587221518675,456.063716998,0.570519821387,0.570519821387,0.570519909156,0.570928714075,571.695846788,-27.4879261978
v_region_equal,0.0859375,bin_2100_2399,2100,2400,1561,0,-0.105078562403,0.107941641103,0.123340201836,0.223774725707,26.719771385,-0.0961235061051,0.0986995571251,0.112927007346,0.202826909054,22.3985067866,0.474195278542,0.474195278542,0.477926470079,0.556899700219,401.185841652,0.570318784647,0.570318784647,0.570318896019,0.570714479284,571.293062839,-14.0145686455
v_region_equal,0.0859375,bin_2400_2699,2400,2700,1759,0,-0.10925695652,0.121697354357,0.140560508402,0.242342571352,34.7016453557,-0.0999851812412,0.111533069746,0.129154013595,0.221796951739,29.2980855076,0.470354069827,0.470354069827,0.477477010196,0.572513826522,400.431616205,0.570339251069,0.570339251069,0.570339413306,0.570829660634,571.334168245,-10.5392688762
v_region_equal,0.0859375,bin_2700_2999,2700,3000,1980,0,-0.16082211758,0.285722516962,0.302005869544,0.419320640496,160.196932458,-0.146904284035,0.261201330607,0.276317831403,0.386680329375,134.103851796,0.423232192282,0.423232192282,0.48427914997,0.860201465448,411.921984707,0.570136476317,0.570136476317,0.570138079857,0.572529199717,570.930870234,-1.57134751825
